业务日期,产品代码,产品名称,产品分组,资产类别,单元编号,单元名称,组合编号,组合名称,投资类型,交易市场,证券代码,证券名称,证券类别,上市板块,本币持仓市值/产品净资产(%),本币持仓市值/单元净资产(%),本币持仓市值/组合总市值(%),合同代码,合同名称,合同类别,停牌标志,长期停牌,结算币种,本币币种,最新价(元),当前数量(股/张/份/手),当日买量(股/张/份/手),当日卖量(股/张/份/手),净买量(股/张/份/手),当日买金额(元),当日卖金额(元),当日净买入金额(元),成本单价(元),当前成本(元),浮动盈亏(元),浮动盈亏率(%),当日盈亏(元),当日盈亏率(%),总体盈亏(元),总体盈亏率(%),累计盈亏(元),累计盈亏率(%),本币持仓市值(元),多空标志,持仓席位,股东代码,自定义分类,到期日,柜台债开办机构号,托管机构(二级),销售机构,所属证券池,当前成本含费(元),当前成本不含费(元),成本单价含费(元),成本单价不含费(元)
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508090,外运REIT,REITs基金,--,="1.886300",="1.899800",="2.098100",	--,	--,--,正常交易,否,人民币,人民币,="4.0200",="2，252，058.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.22",="9，502，604.19",="-449，331.03",="-4.73",="0.00",="0.00",="-271，444.21",="-2.86",="177，886.82",="1.87",="9，053，273.16",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="9，502，604.19",="9，502，604.19",="4.22",="4.22"
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508091,凯德商业,REITs基金,--,="0.791300",="0.797000",="0.880200",	--,	--,--,正常交易,否,人民币,人民币,="6.5540",="579，487.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.69",="3，878，956.23",="-80，998.43",="-2.09",="0.00",="0.00",="285，683.32",="7.36",="366，681.75",="9.45",="3，797，957.80",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="3，878，956.23",="3，878，956.23",="6.69",="6.69"
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508092,金隅智造,REITs基金,--,="1.281700",="1.290900",="1.425700",	--,	--,--,正常交易,否,人民币,人民币,="4.0640",="1，513，694.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.17",="6，306，213.38",="-154，560.96",="-2.45",="0.00",="0.00",="-134，668.16",="-2.14",="19，892.80",="0.32",="6，151，652.42",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="6，306，213.38",="6，306，213.38",="4.17",="4.17"
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508096,京能国际,REITs基金,--,="0.296500",="0.298600",="0.329800",	--,	--,--,正常交易,否,人民币,人民币,="10.0170",="142，059.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="10.46",="1，486，489.34",="-63，484.34",="-4.27",="0.00",="0.00",="-376，592.31",="-25.33",="-313，107.97",="-21.06",="1，423，005.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="1，486，489.34",="1，486，489.34",="10.46",="10.46"
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508097,建邺REIT,REITs基金,--,="0.957100",="0.963900",="1.064600",	--,	--,--,正常交易,否,人民币,人民币,="2.7240",="1，686，362.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.91",="4，909，266.90",="-315，616.81",="-6.43",="0.00",="0.00",="-330，590.82",="-6.73",="-14，974.01",="-0.31",="4，593，650.09",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="4，909，266.90",="4，909，266.90",="2.91",="2.91"
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508098,京东仓储,REITs基金,--,="2.590900",="2.609400",="2.881900",	--,	--,--,正常交易,否,人民币,人民币,="3.1880",="3，900，590.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.60",="14，051，195.38",="-1，616，114.46",="-11.50",="0.00",="0.00",="-1，727，467.17",="-12.29",="-111，352.71",="-0.79",="12，435，080.92",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="14，051，195.38",="14，051，195.38",="3.60",="3.60"
2026/03/16,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508099,中关村,REITs基金,--,="0.479600",="0.483000",="0.533500",	--,	--,--,正常交易,否,人民币,人民币,="1.9600",="1，174，453.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.00",="2，343，881.06",="-41，953.18",="-1.79",="0.00",="0.00",="-42，319.55",="-1.81",="-366.37",="-0.02",="2，301，927.88",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="2，343，881.06",="2，343，881.06",="2.00",="2.00"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180101,博时蛇口产园REIT,REITs基金,--,="2.539300",="2.565900",="2.689000",	--,	--,--,正常交易,否,人民币,人民币,="1.8940",="44，100.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="1.93",="85，329.04",="-1，803.64",="-2.11",="0.00",="0.00",="-69，774.88",="-81.77",="-67，971.24",="-79.66",="83，525.40",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="85，329.04",="85，329.04",="1.93",="1.93"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180102,华夏合肥高新REIT,REITs基金,--,="1.106800",="1.118400",="1.172000",	--,	--,--,正常交易,否,人民币,人民币,="1.5280",="23，825.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="1.66",="39，636.38",="-3，231.78",="-8.15",="0.00",="0.00",="-46，831.53",="-118.15",="-43，599.75",="-110.00",="36，404.60",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="39，636.38",="39，636.38",="1.66",="1.66"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180103,华夏和达高科REIT,REITs基金,--,="0.712500",="0.720000",="0.754500",	--,	--,--,正常交易,否,人民币,人民币,="2.1230",="11，039.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.14",="23，569.22",="-133.42",="-0.57",="0.00",="0.00",="-49，860.93",="-211.55",="-49，727.51",="-210.98",="23，435.80",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="23，569.22",="23，569.22",="2.14",="2.14"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180201,平安广州广河REIT,REITs基金,--,="3.477000",="3.513500",="3.682000",	--,	--,--,正常交易,否,人民币,人民币,="8.0970",="14，125.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="8.46",="119，561.45",="-5，191.32",="-4.34",="0.00",="0.00",="-187，131.77",="-156.52",="-181，940.45",="-152.17",="114，370.13",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="119，561.45",="119，561.45",="8.46",="8.46"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180202,华夏越秀高速REIT,REITs基金,--,="1.395100",="1.409700",="1.477300",	--,	--,--,正常交易,否,人民币,人民币,="5.3670",="8，550.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.49",="46，917.99",="-1，030.14",="-2.20",="0.00",="0.00",="-116，141.03",="-247.54",="-115，110.89",="-245.34",="45，887.85",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="46，917.99",="46，917.99",="5.49",="5.49"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180203,招商高速公路REIT,REITs基金,--,="0.884100",="0.893300",="0.936200",	--,	--,--,正常交易,否,人民币,人民币,="7.2700",="4，000.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="7.03",="28，126.31",="953.69",="3.39",="0.00",="0.00",="-84，412.70",="-300.12",="-85，366.39",="-303.51",="29，080.00",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="28，126.31",="28，126.31",="7.03",="7.03"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180301,红土创新盐田港REIT,REITs基金,--,="2.186600",="2.209500",="2.315500",	--,	--,--,正常交易,否,人民币,人民币,="2.4000",="29，968.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.36",="70，794.20",="1，129.00",="1.59",="0.00",="0.00",="-1，948.19",="-2.75",="-3，077.19",="-4.35",="71，923.20",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="70，794.20",="70，794.20",="2.36",="2.36"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180305,南方顺丰物流REIT,REITs基金,--,="1.624100",="1.641100",="1.719800",	--,	--,--,正常交易,否,人民币,人民币,="4.0010",="13，352.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.03",="53，789.55",="-368.20",="-0.68",="0.00",="0.00",="-14，145.21",="-26.30",="-13，777.01",="-25.61",="53，421.35",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="53，789.55",="53，789.55",="4.03",="4.03"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180401,鹏华深圳能源REIT,REITs基金,--,="2.035400",="2.056800",="2.155400",	--,	--,--,正常交易,否,人民币,人民币,="5.5140",="12，142.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.64",="68，430.49",="-1，479.50",="-2.16",="0.00",="0.00",="-74，489.38",="-108.85",="-73，009.88",="-106.69",="66，950.99",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="68，430.49",="68，430.49",="5.64",="5.64"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180402,工银蒙能清洁能源REIT,REITs基金,--,="0.343100",="0.346700",="0.363300",	--,	--,--,正常交易,否,人民币,人民币,="7.0360",="1，604.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.83",="10，956.79",="328.95",="3.00",="0.00",="0.00",="-10，402.22",="-94.94",="-10，731.17",="-97.94",="11，285.74",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="10，956.79",="10，956.79",="6.83",="6.83"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180501,红土创新深圳安居REIT,REITs基金,--,="1.042900",="1.053900",="1.104400",	--,	--,--,正常交易,否,人民币,人民币,="3.3180",="10，339.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.50",="36，189.14",="-1，884.34",="-5.21",="0.00",="0.00",="-27，669.28",="-76.46",="-25，784.94",="-71.25",="34，304.80",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="36，189.14",="36，189.14",="3.50",="3.50"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180502,招商基金蛇口租赁住房REIT,REITs基金,--,="0.667600",="0.674600",="0.707000",	--,	--,--,正常交易,否,人民币,人民币,="3.6000",="6，100.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.56",="21，727.55",="232.45",="1.07",="0.00",="0.00",="-2，073.64",="-9.54",="-2，306.09",="-10.61",="21，960.00",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="21，727.55",="21，727.55",="3.56",="3.56"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180601,华夏华润商业REIT,REITs基金,--,="9.492800",="9.592400",="10.052400",	--,	--,--,正常交易,否,人民币,人民币,="9.9760",="31，300.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="9.98",="312，435.36",="-186.56",="-0.06",="0.00",="0.00",="-126，584.29",="-40.52",="-126，397.73",="-40.46",="312，248.80",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="312，435.36",="312，435.36",="9.98",="9.98"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180602,中金印力消费REIT,REITs基金,--,="2.307300",="2.331500",="2.443300",	--,	--,--,正常交易,否,人民币,人民币,="4.1700",="18，200.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.26",="77，567.60",="-1，673.60",="-2.16",="0.00",="0.00",="-64，512.80",="-83.17",="-62，839.20",="-81.01",="75，894.00",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="77，567.60",="77，567.60",="4.26",="4.26"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180605,易方达华威市场REIT,REITs基金,--,="0.000900",="0.000900",="0.001000",	--,	--,--,正常交易,否,人民币,人民币,="4.9980",="6.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.26",="31.56",="-1.57",="-4.97",="0.00",="0.00",="-56，787.79",="-179，935.96",="-56，786.22",="-179，930.99",="29.99",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="31.56",="31.56",="5.26",="5.26"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180606,中金中国绿发商业REIT,REITs基金,--,="0.828300",="0.837000",="0.877200",	--,	--,--,正常交易,否,人民币,人民币,="4.1170",="6，618.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.14",="27，385.58",="-139.27",="-0.51",="0.00",="0.00",="-3，689.18",="-13.47",="-3，549.91",="-12.96",="27，246.31",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="27，385.58",="27，385.58",="4.14",="4.14"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180701,银华绍兴原水水利REIT,REITs基金,--,="1.254400",="1.267500",="1.328300",	--,	--,--,正常交易,否,人民币,人民币,="3.9280",="10，504.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.00",="41，967.40",="-707.69",="-1.69",="0.00",="0.00",="-55，738.93",="-132.81",="-55，031.24",="-131.13",="41，259.71",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="41，967.40",="41，967.40",="4.00",="4.00"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,深交所A,180801,中航首钢绿能REIT,REITs基金,--,="0.974100",="0.984400",="1.031600",	--,	--,--,正常交易,否,人民币,人民币,="12.0460",="2，660.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="12.02",="31，983.42",="58.94",="0.18",="0.00",="0.00",="-16，776.17",="-52.45",="-16，835.11",="-52.64",="32，042.36",多仓,="005100",="0899477959",--,	--,	--,	--,	--,	--,="31，983.42",="31，983.42",="12.02",="12.02"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508000,张江REIT,REITs基金,--,="2.527000",="2.553500",="2.676000",	--,	--,--,正常交易,否,人民币,人民币,="2.4850",="33，449.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.64",="88，472.10",="-5，351.33",="-6.05",="0.00",="0.00",="-140，017.95",="-158.26",="-134，666.62",="-152.21",="83，120.77",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="88，472.10",="88，472.10",="2.64",="2.64"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508001,浙江杭徽,REITs基金,--,="1.745800",="1.764100",="1.848700",	--,	--,--,正常交易,否,人民币,人民币,="5.7060",="10，064.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.21",="62，469.80",="-5，044.62",="-8.08",="0.00",="0.00",="-225，077.77",="-360.30",="-220，033.15",="-352.22",="57，425.18",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="62，469.80",="62，469.80",="6.21",="6.21"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508002,百联消费,REITs基金,--,="1.293100",="1.306600",="1.369300",	--,	--,--,正常交易,否,人民币,人民币,="3.1980",="13，300.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.07",="40，815.23",="1，718.17",="4.21",="0.00",="0.00",="-14，983.42",="-36.71",="-16，701.59",="-40.92",="42，533.40",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="40，815.23",="40，815.23",="3.07",="3.07"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508005,首创奥莱,REITs基金,--,="1.288100",="1.301600",="1.364000",	--,	--,--,正常交易,否,人民币,人民币,="3.9970",="10，600.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.10",="43，510.02",="-1，141.82",="-2.62",="0.00",="0.00",="18，472.20",="42.46",="19，614.02",="45.08",="42，368.20",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="43，510.02",="43，510.02",="4.10",="4.10"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508006,首创水务,REITs基金,--,="1.253600",="1.266800",="1.327500",	--,	--,--,正常交易,否,人民币,人民币,="3.6920",="11，169.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.69",="41，268.49",="-32.54",="-0.08",="0.00",="0.00",="-19，377.03",="-46.95",="-19，344.49",="-46.87",="41，235.95",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="41，268.49",="41，268.49",="3.69",="3.69"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508007,山东高速,REITs基金,--,="1.758000",="1.776400",="1.861600",	--,	--,--,正常交易,否,人民币,人民币,="7.0390",="8，215.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="7.38",="60，633.61",="-2，808.22",="-4.63",="0.00",="0.00",="-151，045.14",="-249.11",="-148，236.92",="-244.48",="57，825.39",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="60，633.61",="60，633.61",="7.38",="7.38"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508008,铁建REIT,REITs基金,--,="1.530900",="1.547000",="1.621200",	--,	--,--,正常交易,否,人民币,人民币,="8.3650",="6，020.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="8.12",="48，866.18",="1，491.12",="3.05",="0.00",="0.00",="-36，680.64",="-75.06",="-38，171.76",="-78.11",="50，357.30",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="48，866.18",="48，866.18",="8.12",="8.12"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508009,安徽交控,REITs基金,--,="3.846500",="3.886800",="4.073200",	--,	--,--,正常交易,否,人民币,人民币,="6.3410",="19，953.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.94",="138，429.30",="-11，907.33",="-8.60",="0.00",="0.00",="-180，070.45",="-130.08",="-168，163.12",="-121.48",="126，521.97",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="138，429.30",="138，429.30",="6.94",="6.94"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508017,金茂商业,REITs基金,--,="0.814500",="0.823000",="0.862500",	--,	--,--,正常交易,否,人民币,人民币,="3.8250",="7，004.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.91",="27，416.26",="-625.96",="-2.28",="0.00",="0.00",="-11，271.30",="-41.11",="-10，645.34",="-38.83",="26，790.30",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="27，416.26",="27，416.26",="3.91",="3.91"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508018,中交REIT,REITs基金,--,="5.426600",="5.483500",="5.746500",	--,	--,--,正常交易,否,人民币,人民币,="5.5730",="32，029.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.46",="175，000.68",="3，496.94",="2.00",="0.00",="0.00",="-170，855.14",="-97.63",="-174，352.08",="-99.63",="178，497.62",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="175，000.68",="175，000.68",="5.46",="5.46"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508019,湖北科投,REITs基金,--,="1.012500",="1.023200",="1.072200",	--,	--,--,正常交易,否,人民币,人民币,="1.7730",="18，785.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="1.89",="35，547.78",="-2，241.97",="-6.31",="0.00",="0.00",="-66，224.71",="-186.30",="-63，982.74",="-179.99",="33，305.81",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="35，547.78",="35，547.78",="1.89",="1.89"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508021,临港REIT,REITs基金,--,="1.035100",="1.046000",="1.096100",	--,	--,--,正常交易,否,人民币,人民币,="4.3060",="7，907.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.50",="35，616.65",="-1，569.11",="-4.41",="0.00",="0.00",="-26，170.44",="-73.48",="-24，601.33",="-69.07",="34，047.54",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="35，616.65",="35，616.65",="4.50",="4.50"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508026,电建清源,REITs基金,--,="0.979200",="0.989500",="1.036900",	--,	--,--,正常交易,否,人民币,人民币,="4.1130",="7，831.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.22",="33，066.95",="-858.05",="-2.59",="0.00",="0.00",="-34，080.58",="-103.07",="-33，222.53",="-100.47",="32，208.90",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="33，066.95",="33，066.95",="4.22",="4.22"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508027,东吴苏园,REITs基金,--,="1.704900",="1.722800",="1.805400",	--,	--,--,正常交易,否,人民币,人民币,="2.8340",="19，788.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.93",="58，068.97",="-1，989.78",="-3.43",="0.00",="0.00",="-54，987.58",="-94.69",="-52，997.80",="-91.27",="56，079.19",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="58，068.97",="58，068.97",="2.93",="2.93"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508028,国家电投,REITs基金,--,="6.229400",="6.294800",="6.596600",	--,	--,--,正常交易,否,人民币,人民币,="10.5960",="19，338.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="10.42",="201，519.97",="3，385.48",="1.68",="0.00",="0.00",="-266，854.69",="-132.42",="-270，240.17",="-134.10",="204，905.45",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="201，519.97",="201，519.97",="10.42",="10.42"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508031,城投宽庭,REITs基金,--,="3.234800",="3.268700",="3.425500",	--,	--,--,正常交易,否,人民币,人民币,="3.7350",="28，488.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.88",="110，438.19",="-4，035.51",="-3.65",="0.00",="0.00",="-59，901.60",="-54.24",="-55，866.09",="-50.59",="106，402.68",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="110，438.19",="110，438.19",="3.88",="3.88"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508033,深高REIT,REITs基金,--,="1.414500",="1.429300",="1.497900",	--,	--,--,正常交易,否,人民币,人民币,="6.4800",="7，180.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.33",="45，481.86",="1，044.54",="2.30",="0.00",="0.00",="-33，518.21",="-73.70",="-34，562.75",="-75.99",="46，526.40",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="45，481.86",="45，481.86",="6.33",="6.33"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508036,甬交REIT,REITs基金,--,="2.175600",="2.198500",="2.303900",	--,	--,--,正常交易,否,人民币,人民币,="8.8350",="8，100.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="9.06",="73，411.40",="-1，847.90",="-2.52",="0.00",="0.00",="-161，426.70",="-219.89",="-159，578.80",="-217.38",="71，563.50",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="73，411.40",="73，411.40",="9.06",="9.06"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508039,首农REIT,REITs基金,--,="2.036500",="2.057900",="2.156600",	--,	--,--,正常交易,否,人民币,人民币,="4.9720",="13，473.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="4.98",="67，146.31",="-158.55",="-0.24",="0.00",="0.00",="-18，863.68",="-28.09",="-18，705.13",="-27.86",="66，987.76",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="67，146.31",="67，146.31",="4.98",="4.98"
2026/03/16,ZC1E7H,明珠77号,,基金资产,ZC1E7H00,缺省单元,1047000,缺省组合,可交易/FVPL,上交所A,508056,普洛斯,REITs基金,--,="6.107900",="6.172000",="6.467900",	--,	--,--,正常交易,否,人民币,人民币,="3.2720",="61，402.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.29",="201，974.18",="-1，066.84",="-0.53",="0.00",="0.00",="-271，344.30",="-134.35",="-270，277.46",="-133.82",="200，907.34",多仓,61082,B887325387,--,	--,	--,	--,	--,	--,="201，974.18",="201，974.18",="3.29",="3.29"
