业务日期,产品代码,产品名称,产品分组,资产类别,单元编号,单元名称,组合编号,组合名称,投资类型,交易市场,证券代码,证券名称,证券类别,上市板块,本币持仓市值/产品净资产(%),本币持仓市值/单元净资产(%),本币持仓市值/组合总市值(%),合同代码,合同名称,合同类别,停牌标志,长期停牌,结算币种,本币币种,最新价(元),当前数量(股/张/份/手),当日买量(股/张/份/手),当日卖量(股/张/份/手),净买量(股/张/份/手),当日买金额(元),当日卖金额(元),当日净买入金额(元),成本单价(元),当前成本(元),浮动盈亏(元),浮动盈亏率(%),当日盈亏(元),当日盈亏率(%),总体盈亏(元),总体盈亏率(%),累计盈亏(元),累计盈亏率(%),本币持仓市值(元),多空标志,持仓席位,股东代码,自定义分类,到期日,柜台债开办机构号,托管机构(二级),销售机构,所属证券池,当前成本含费(元),当前成本不含费(元),成本单价含费(元),成本单价不含费(元)
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508008,铁建REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="491，912.00",="11，829.00",="0.00",="11，829.00",="99，456.26",="0.00",="99，456.26",="8.15",="4，007，320.88",="0.00",="0.00",="0.00",="0.00",="-24，224.49",="-0.60",="-24，224.49",="-0.60",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508009,安徽交控,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="604，110.00",="15，000.00",="0.00",="15，000.00",="100，250.90",="0.00",="100，250.90",="6.92",="4，178，055.53",="0.00",="0.00",="0.00",="0.00",="-96，065.02",="-2.30",="-96，065.02",="-2.30",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508010,重庆两江,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，286，071.00",="31，191.00",="0.00",="31，191.00",="102，165.52",="0.00",="102，165.52",="2.88",="3，705，113.53",="0.00",="0.00",="0.00",="0.00",="-8，978.23",="-0.24",="-8，978.23",="-0.24",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508011,物美消费,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="617，892.00",="22，900.00",="0.00",="22，900.00",="100，975.50",="0.00",="100，975.50",="4.06",="2，507，824.72",="0.00",="0.00",="0.00",="0.00",="5，697.84",="0.23",="5，697.84",="0.23",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508012,招商科创,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="200.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="3.26",="652.38",="0.00",="0.00",="0.00",="0.00",="-19，472.02",="-2，984.77",="-19，472.02",="-2，984.77",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508015,明阳REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="202，605.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.97",="1，411，767.10",="0.00",="0.00",="0.00",="0.00",="-242，574.13",="-17.18",="-242，574.13",="-17.18",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508016,华电REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，299，861.00",="22，747.00",="0.00",="22，747.00",="100，218.15",="0.00",="100，218.15",="4.40",="5，723，924.12",="0.00",="0.00",="0.00",="0.00",="-76，476.93",="-1.34",="-76，476.93",="-1.34",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508017,金茂商业,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，138，057.00",="49，900.00",="0.00",="49，900.00",="201，521.60",="0.00",="201，521.60",="3.79",="8，106，921.07",="0.00",="0.00",="0.00",="0.00",="64，570.43",="0.80",="64，570.43",="0.80",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508018,中交REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="715，453.00",="18，000.00",="0.00",="18，000.00",="100，082.00",="0.00",="100，082.00",="5.36",="3，836，992.27",="0.00",="0.00",="0.00",="0.00",="-64，135.50",="-1.67",="-64，135.50",="-1.67",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508021,临港REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="796，781.00",="21，000.00",="0.00",="21，000.00",="95，919.20",="0.00",="95，919.20",="4.47",="3，560，255.32",="0.00",="0.00",="0.00",="0.00",="-17，730.24",="-0.50",="-17，730.24",="-0.50",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508022,津开产园,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，531，100.00",="26，900.00",="0.00",="26，900.00",="100，269.40",="0.00",="100，269.40",="3.46",="5，295，339.44",="0.00",="0.00",="0.00",="0.00",="-5，296.72",="-0.10",="-5，296.72",="-0.10",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508026,电建清源,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，025，615.00",="24，300.00",="0.00",="24，300.00",="100，452.20",="0.00",="100，452.20",="4.15",="4，254，676.23",="0.00",="0.00",="0.00",="0.00",="-83，942.18",="-1.97",="-83，942.18",="-1.97",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508027,东吴苏园,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="474，835.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.98",="1，413，763.34",="0.00",="0.00",="0.00",="0.00",="-34，273.60",="-2.42",="-34，273.60",="-2.42",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508028,国家电投,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="384，986.00",="9，600.00",="0.00",="9，600.00",="99，933.80",="0.00",="99，933.80",="10.29",="3，963，294.75",="0.00",="0.00",="0.00",="0.00",="-146，332.11",="-3.69",="-146，332.11",="-3.69",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508031,城投宽庭,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，108，488.00",="51，000.00",="0.00",="51，000.00",="201，244.70",="0.00",="201，244.70",="3.88",="8，190，991.54",="0.00",="0.00",="0.00",="0.00",="-75，973.78",="-0.93",="-75，973.78",="-0.93",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508033,深高REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="181，340.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.35",="1，151，497.40",="0.00",="0.00",="0.00",="0.00",="-14，805.41",="-1.29",="-14，805.41",="-1.29",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508036,甬交REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="449，552.00",="11，159.00",="0.00",="11，159.00",="100，449.99",="0.00",="100，449.99",="8.97",="4，034，270.16",="0.00",="0.00",="0.00",="0.00",="-62，619.28",="-1.55",="-62，619.28",="-1.55",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508039,首农REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，144，377.00",="19，428.00",="0.00",="19，428.00",="100，558.90",="0.00",="100，558.90",="5.06",="5，792，477.70",="0.00",="0.00",="0.00",="0.00",="-36，961.98",="-0.64",="-36，961.98",="-0.64",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508048,外高REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，788，865.00",="53，400.00",="0.00",="53，400.00",="201，098.09",="0.00",="201，098.09",="3.65",="6，526，579.37",="0.00",="0.00",="0.00",="0.00",="-24，559.12",="-0.38",="-24，559.12",="-0.38",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508055,地产租住,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，863，741.00",="42，000.00",="0.00",="42，000.00",="157，530.80",="0.00",="157，530.80",="3.59",="6，694，571.38",="0.00",="0.00",="0.00",="0.00",="37，348.99",="0.56",="37，348.99",="0.56",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508056,普洛斯,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，655，877.00",="29，499.00",="0.00",="29，499.00",="100，757.59",="0.00",="100，757.59",="3.39",="5，609，956.56",="0.00",="0.00",="0.00",="0.00",="-392，017.34",="-6.99",="-392，017.34",="-6.99",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508058,厦门安居,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，000，589.00",="47，526.00",="0.00",="47，526.00",="201，658.40",="0.00",="201，658.40",="4.19",="8，377，380.05",="0.00",="0.00",="0.00",="0.00",="-34，000.73",="-0.41",="-34，000.73",="-0.41",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508060,万国REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，019，099.00",="43，800.00",="0.00",="43，800.00",="202，068.50",="0.00",="202，068.50",="4.37",="8，831，420.65",="0.00",="0.00",="0.00",="0.00",="360，787.87",="4.09",="360，787.87",="4.09",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508066,苏交REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="327，459.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="6.18",="2，022，170.77",="0.00",="0.00",="0.00",="0.00",="-410，943.20",="-20.32",="-410，943.20",="-20.32",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508068,京保REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，966，058.00",="48，800.00",="0.00",="48，800.00",="200，844.70",="0.00",="200，844.70",="4.03",="7，926，043.59",="0.00",="0.00",="0.00",="0.00",="-67，775.70",="-0.86",="-67，775.70",="-0.86",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508069,南京交通,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="824，135.00",="15，500.00",="0.00",="15，500.00",="100，780.90",="0.00",="100，780.90",="6.52",="5，376，447.99",="0.00",="0.00",="0.00",="0.00",="-42，948.81",="-0.80",="-42，948.81",="-0.80",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508077,华润有巢,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，167，825.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.92",="6，339，785.85",="0.00",="0.00",="0.00",="0.00",="-80，457.90",="-1.27",="-80，457.90",="-1.27",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508078,易商仓储,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，144，360.00",="34，500.00",="0.00",="34，500.00",="100，300.40",="0.00",="100，300.40",="2.94",="6，311，933.41",="0.00",="0.00",="0.00",="0.00",="-12，007.92",="-0.19",="-12，007.92",="-0.19",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508080,北京亦庄,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，431，256.00",="25，600.00",="0.00",="25，600.00",="100，305.70",="0.00",="100，305.70",="3.74",="5，348，044.47",="0.00",="0.00",="0.00",="0.00",="1，396.56",="0.03",="1，396.56",="0.03",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508082,唯品奥莱,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，287，240.00",="22，300.00",="0.00",="22，300.00",="100，771.30",="0.00",="100，771.30",="4.31",="5，541，690.81",="0.00",="0.00",="0.00",="0.00",="57，212.78",="1.03",="57，212.78",="1.03",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508084,九州通R,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，942，148.00",="46，800.00",="0.00",="46，800.00",="200，427.00",="0.00",="200，427.00",="4.12",="7，997，735.67",="0.00",="0.00",="0.00",="0.00",="88，426.37",="1.11",="88，426.37",="1.11",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508085,恒泰租住,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，355，394.00",="26，700.00",="0.00",="26，700.00",="101，009.70",="0.00",="101，009.70",="3.71",="5，035，143.36",="0.00",="0.00",="0.00",="0.00",="-9，571.98",="-0.19",="-9，571.98",="-0.19",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508086,河北高速,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="372，100.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.18",="1，926，276.18",="0.00",="0.00",="0.00",="0.00",="51，564.88",="2.68",="51，564.88",="2.68",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508087,济南能源,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="904，121.00",="13，400.00",="0.00",="13，400.00",="152，708.20",="0.00",="152，708.20",="11.50",="10，394，118.73",="0.00",="0.00",="0.00",="0.00",="-22，627.95",="-0.22",="-22，627.95",="-0.22",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508088,东久REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="894，277.00",="24，600.00",="0.00",="24，600.00",="100，372.10",="0.00",="100，372.10",="3.77",="3，370，166.58",="0.00",="0.00",="0.00",="0.00",="106，381.21",="3.16",="106，381.21",="3.16",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508089,特变REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="373，918.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="5.15",="1，924，960.57",="0.00",="0.00",="0.00",="0.00",="-204，925.79",="-10.65",="-204，925.79",="-10.65",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508090,外运REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，830，322.00",="45，700.00",="0.00",="45，700.00",="200，567.50",="0.00",="200，567.50",="4.11",="7，530，184.13",="0.00",="0.00",="0.00",="0.00",="5，307.27",="0.07",="5，307.27",="0.07",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508091,凯德商业,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="491，238.00",="14，501.00",="0.00",="14，501.00",="99，932.51",="0.00",="99，932.51",="6.47",="3，178，068.94",="0.00",="0.00",="0.00",="0.00",="365，519.99",="11.50",="365，519.99",="11.50",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508092,金隅智造,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，264，410.00",="23，986.00",="0.00",="23，986.00",="100，832.91",="0.00",="100，832.91",="4.09",="5，177，724.51",="0.00",="0.00",="0.00",="0.00",="22，053.48",="0.43",="22，053.48",="0.43",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508096,京能光伏,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="240，115.00",="10，000.00",="0.00",="10，000.00",="99，861.80",="0.00",="99，861.80",="10.23",="2，456，116.36",="0.00",="0.00",="0.00",="0.00",="-221，900.16",="-9.03",="-221，900.16",="-9.03",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508097,建邺REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，373，697.00",="19，600.00",="0.00",="19，600.00",="58，854.40",="0.00",="58，854.40",="2.89",="3，963，578.95",="0.00",="0.00",="0.00",="0.00",="-14，974.01",="-0.38",="-14，974.01",="-0.38",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508098,京东仓储,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，835，879.00",="56，400.00",="0.00",="56，400.00",="200，326.50",="0.00",="200，326.50",="3.65",="10，345，774.31",="0.00",="0.00",="0.00",="0.00",="-77，864.51",="-0.75",="-77，864.51",="-0.75",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/11,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,上交所A,508099,中关村,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="949，698.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.00",="1，897，266.40",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",多仓,61082,B887326854,--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/12,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,深交所A,180101,博时蛇口产园REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="1，823，851.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="1.95",="3，558，060.92",="0.00",="0.00",="0.00",="0.00",="22，039.36",="0.62",="22，039.36",="0.62",="0.00",多仓,="005100",="0899478032",--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/12,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,深交所A,180102,华夏合肥高新REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="2，284，235.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="1.66",="3，792，485.01",="0.00",="0.00",="0.00",="0.00",="-51，210.72",="-1.35",="-51，210.72",="-1.35",="0.00",多仓,="005100",="0899478032",--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
2026/02/12,ZC1E7G,明珠76号,,基金资产,ZC1E7G00,缺省单元,1046000,缺省组合,可交易/FVPL,深交所A,180103,华夏和达高科REIT,REITs基金,--,="0.000000",="0.000000",="0.000000",	--,	--,--,正常交易,否,人民币,人民币,="0.0000",="650，377.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="2.23",="1，451，342.80",="0.00",="0.00",="0.00",="0.00",="-108，773.87",="-7.49",="-108，773.87",="-7.49",="0.00",多仓,="005100",="0899478032",--,	--,	--,	--,	--,	--,="0.00",="0.00",="0.00",="0.00"
