业务日期,成交时间,股东代码,产品代码,产品名称,单元编号,单元名称,组合编号,组合名称,资产类别,证券类别,投资类型,交易市场,证券代码,证券名称,交易席位,委托序号,委托方向,是否备兑,委托价格类型,指令序号,成交编号,成交价格(元/%),全价价格,中债到期估值价偏离率(%),中债行权估值价偏离率(%),成交数量(股/张/份/手),成交金额,到期收益率(%),行权收益率(%),中债公允价(元),中债公允价偏离率(%),中证公允价(元),中证公允价偏离率(%),中证到期估值价偏离率(%),中证行权估值价偏离率(%),执行人,交易币种,指令下达人,过户费,交割费,经手费,财汇局交易征费,交易费,印花税,佣金,证管费,结算费,结算风险金(元),其他费用,总费用(元),交易分类,交易对手,交易对手全称,全价成交金额,结算日期,应计利息(元),应计利息总额(元),指令备注,结算金额,是否含权,投资人行权日期,清算速度,指令下达日期,指令委托日期,交易解除状态,竞买成交方式,竞买日期,价格下限,价格上限,最低成交数量,竞买场次,手续费方式,费率(%),手续费(元),费用结算日期
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180301,红土创新盐田港REIT,="005100",混合,卖出,	--,限价,6100529,混合,="2.4403",--,	--,	--,="65，000.00",="158，616.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="158，616.30",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180302,华夏深国际REIT,="005100",混合,买入,	--,限价,6100534,混合,="2.9659",--,	--,	--,="13，400.00",="39，742.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="39，742.80",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180303,华泰宝湾物流REIT,="005100",混合,卖出,	--,限价,6100529,混合,="4.3102",--,	--,	--,="16，600.00",="71，550.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="71，550.00",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180305,南方顺丰物流REIT,="005100",混合,卖出,	--,限价,6100529,混合,="4.2499",--,	--,	--,="52，300.00",="222，270.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="222，270.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180401,鹏华深圳能源REIT,="005100",混合,卖出,	--,限价,6100529,混合,="5.5396",--,	--,	--,="151，700.00",="840，357.59",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="840，357.59",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180402,工银蒙能清洁能源REIT,="005100",混合,卖出,	--,限价,6100529,混合,="7.1416",--,	--,	--,="49，625.00",="354，399.99",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="354，399.99",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180501,红土创新深圳安居REIT,="005100",混合,卖出,	--,限价,6100529,混合,="3.4960",--,	--,	--,="199，592.00",="697，782.14",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="697，782.14",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180502,招商基金蛇口租赁住房REIT,="005100",混合,卖出,	--,限价,6100529,混合,="3.6501",--,	--,	--,="82，300.00",="300，401.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="300，401.60",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180601,华夏华润商业REIT,="005100",混合,买入,	--,限价,6100534,混合,="10.1565",--,	--,	--,="84，300.00",="856，193.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="856，193.70",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180602,中金印力消费REIT,="005100",混合,买入,	--,限价,6100534,混合,="4.2139",--,	--,	--,="68，400.00",="288，229.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="288，229.40",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180603,华夏大悦城商业REIT,="005100",混合,买入,	--,限价,6100534,混合,="4.8001",--,	--,	--,="61，600.00",="295，688.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="295，688.00",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180605,易方达华威市场REIT,="005100",混合,买入,	--,限价,6100534,混合,="5.1728",--,	--,	--,="46，400.00",="240，015.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="240，015.70",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180606,中金中国绿发商业REIT,="005100",混合,买入,	--,限价,6100534,混合,="4.2073",--,	--,	--,="18，000.00",="75，732.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="75，732.00",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180607,华夏中海商业REIT,="005100",混合,买入,	--,限价,6100534,混合,="6.1503",--,	--,	--,="24，010.00",="147，668.19",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="147，668.19",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180701,银华绍兴原水水利REIT,="005100",混合,买入,	--,限价,6100534,混合,="4.0382",--,	--,	--,="158，400.00",="639，654.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="639，654.30",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180801,中航首钢绿能REIT,="005100",混合,买入,	--,限价,6100534,混合,="12.1658",--,	--,	--,="47，118.00",="573，228.44",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="573，228.44",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180901,南方润泽科技数据中心REIT,="005100",混合,卖出,	--,限价,6100529,混合,="7.1904",--,	--,	--,="230，800.00",="1，659，538.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/27,--,--,,="1，659，538.20",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,14:44:58,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,回购资产,质押式回购,AC,上交所A,204001,GC001,61082,93978,融券(逆)回购,	--,限价,6102044,="0365329535|1200801006154322",="1.5150",--,	--,	--,="289，000.00",="28，900，000.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="28，900，000.00",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508000,张江REIT,61082,混合,卖出,	--,限价,6100529,混合,="2.5796",--,	--,	--,="30，200.00",="77，904.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="77，904.00",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508001,浙江杭徽,61082,混合,买入,	--,限价,6100534,混合,="5.8885",--,	--,	--,="33，304.00",="196，109.95",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="196，109.95",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508002,百联消费,61082,混合,买入,	--,限价,6100534,混合,="3.3695",--,	--,	--,="51，500.00",="173，529.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="173，529.50",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508003,中金联东,61082,混合,买入,	--,限价,6100534,混合,="3.9480",--,	--,	--,="14，300.00",="56，456.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="56，456.10",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508005,首创奥莱,61082,混合,买入,	--,限价,6100534,混合,="4.1912",--,	--,	--,="73，000.00",="305，957.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="305，957.60",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508006,首创水务,61082,混合,买入,	--,限价,6100534,混合,="3.6862",--,	--,	--,="53，200.00",="196，103.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="196，103.30",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508007,山东高速,61082,混合,买入,	--,限价,6100534,混合,="7.1168",--,	--,	--,="28，600.00",="203，539.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="203，539.10",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508008,铁建REIT,61082,混合,买入,	--,限价,6100534,混合,="8.4466",--,	--,	--,="47，026.00",="397，207.99",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="397，207.99",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508009,安徽交控,61082,混合,买入,	--,限价,6100534,混合,="6.7102",--,	--,	--,="76，210.00",="511，384.18",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="511，384.18",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508010,重庆两江,61082,混合,买入,	--,限价,6100534,混合,="3.1936",--,	--,	--,="17，000.00",="54，290.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="54，290.40",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508011,物美消费,61082,混合,买入,	--,限价,6100534,混合,="4.4098",--,	--,	--,="38，300.00",="168，896.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="168，896.80",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508015,明阳REIT,61082,混合,卖出,	--,限价,6100529,混合,="6.8304",--,	--,	--,="90，000.00",="614，735.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="614，735.70",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508016,华电REIT,61082,混合,卖出,	--,限价,6100529,混合,="4.4168",--,	--,	--,="107，400.00",="474，362.51",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="474，362.51",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508017,金茂商业,61082,混合,买入,	--,限价,6100534,混合,="3.9337",--,	--,	--,="103，700.00",="407，922.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="407，922.50",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508018,中交REIT,61082,混合,买入,	--,限价,6100534,混合,="5.5355",--,	--,	--,="106，400.00",="588，980.75",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="588，980.75",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508021,临港REIT,61082,混合,卖出,	--,限价,6100529,混合,="4.4807",--,	--,	--,="23，400.00",="104，847.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="104，847.70",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508022,津开产园,61082,混合,买入,	--,限价,6100534,混合,="3.5938",--,	--,	--,="7，200.00",="25，875.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="25，875.70",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508026,电建清源,61082,混合,卖出,	--,限价,6100529,混合,="4.0932",--,	--,	--,="120，800.00",="494，453.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="494，453.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508027,东吴苏园,61082,混合,买入,	--,限价,6100534,混合,="2.8428",--,	--,	--,="16，600.00",="47，189.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="47，189.80",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508028,国家电投,61082,混合,卖出,	--,限价,6100529,混合,="10.3825",--,	--,	--,="63，067.00",="654，795.02",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="654，795.02",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508031,城投宽庭,61082,混合,卖出,	--,限价,6100529,混合,="3.8839",--,	--,	--,="72，800.00",="282，750.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="282，750.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508033,深高REIT,61082,混合,买入,	--,限价,6100534,混合,="6.4092",--,	--,	--,="31，300.00",="200，606.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="200，606.50",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
