date,reits_index,tb10y,hs300,csi_dividend,nav,reits_index_norm,nav_norm
2024-08-14,972.2561,2.19,3309.2389,5047.3326,,0.9627825126322016,
2024-08-15,972.4478,2.199,3341.953,5092.5403,,0.9629723447224006,
2024-08-16,969.62,2.183,3345.634,5092.8593,,0.9601720985843497,
2024-08-19,966.4963,2.169,3356.9677,5135.8034,,0.9570788356727473,
2024-08-20,963.3732,2.163,3332.7034,5076.7441,,0.9539861669147919,
2024-08-21,960.3616,2.151,3321.635,5036.835,,0.9510039117095602,
2024-08-22,960.1939,2.15,3313.1357,5028.8785,,0.9508378457652392,
2024-08-23,959.8645,2.1475,3327.1905,5034.1147,,0.9505116554130666,
2024-08-26,956.57,2.16,3324.2231,5028.4443,,0.9472492567633005,
2024-08-27,955.0116,2.185,3305.3338,5027.4893,,0.9457060416909693,
2024-08-28,957.7586,2.1625,3286.4956,5001.4171,,0.9484262751378981,
2024-08-29,953.6518,2.17,3277.6812,4928.9106,,0.9443594914757767,
2024-08-30,954.3204,2.165,3321.4323,4946.0986,,0.9450215766896888,
2024-09-02,955.2591,2.1425,3265.011,4964.3011,,0.9459511300703339,
2024-09-03,950.592,2.1375,3273.4282,4928.7821,,0.9413295059275739,
2024-09-04,947.5055,2.115,3252.1649,4922.3766,,0.938273080542082,
2024-09-05,951.7881,2.135,3257.7578,4922.9052,,0.9425139512227583,
2024-09-06,951.2167,2.1325,3231.3457,4875.41,,0.9419481188996512,
2024-09-09,948.2267,2.12,3192.9516,4793.0864,,0.9389872532257098,
2024-09-10,944.6616,2.113,3195.7552,4797.0928,,0.9354568912811716,
2024-09-11,942.68,2.1025,3186.1299,4703.9782,,0.9334945998365285,
2024-09-12,940.0985,2.0925,3172.4747,4717.8606,,0.9309382537705485,
2024-09-13,940.4817,2.067,3159.247,4696.5703,,0.9313177198997307,
2024-09-18,937.3314,2.036,3171.0102,4750.4738,,0.9281981161764471,
2024-09-19,934.4603,2.0425,3196.0357,4765.3502,,0.9253549919502083,
2024-09-20,935.9533,2.035,3201.0497,4759.7892,,0.9268334442750227,
2024-09-23,933.2213,2.0345,3212.7639,4810.4077,,0.9241280646692674,
2024-09-24,938.921,2.0601,3351.909,5025.9754,,0.9297722272384195,
2024-09-25,945.1278,2.0275,3401.533,5093.9793,,0.9359185486648477,
2024-09-26,947.4094,2.095,3545.3204,5279.0662,,0.938177916932963,
2024-09-27,945.0327,2.1775,3703.6849,5355.8896,,0.9358243753118068,
2024-09-30,942.2052,2.1575,4017.8545,5699.2907,,0.9330244262505796,
2024-10-08,946.8484,2.19,4256.0962,5753.6297,,0.9376223832730697,
2024-10-09,939.6226,2.1725,3955.9839,5313.8236,,0.9304669909029136,
2024-10-10,939.2542,2.1275,3997.7879,5478.7381,,0.9301021805636894,
2024-10-11,944.5258,2.131,3887.167,5382.6171,,0.9353224145057464,
2024-10-14,942.6655,2.131,3961.3424,5524.007,,0.933480241123394,
2024-10-15,940.3685,2.105,3855.9949,5400.9686,,0.9312056229116737,
2024-10-16,939.0783,2.1225,3831.589,5474.8487,,0.9299279945195268,
2024-10-17,938.3694,2.095,3788.2217,5383.4212,,0.9292260019856615,
2024-10-18,939.3501,2.1125,3925.234,5430.0753,,0.9301971461215928,
2024-10-21,937.166,2.1125,3935.1974,5394.9871,,0.928034327821106,
2024-10-22,937.4119,2.1375,3957.7755,5429.9226,,0.9282778317907454,
2024-10-23,935.9012,2.14,3973.2089,5439.0771,,0.9267818519333463,
2024-10-24,932.8555,2.146,3928.8334,5411.0452,,0.9237658289958467,
2024-10-25,933.7128,2.135,3956.421,5416.0412,,0.924614775531723,
2024-10-28,934.6272,2.1435,3964.1569,5469.8608,,0.9255202656896668,
2024-10-29,934.4251,2.1425,3924.649,5386.3328,,0.9253201349362543,
2024-10-30,933.879,2.14,3889.4487,5339.5949,,0.9247793560919267,
2024-10-31,932.6897,2.128,3891.0396,5319.4112,,0.9236016445380743,
2024-11-01,931.2119,2.1225,3890.0203,5360.4175,,0.9221382441056493,
2024-11-04,931.6772,2.121,3944.7619,5406.5488,,0.9225990102588549,
2024-11-05,931.5399,2.115,4044.5725,5475.9018,,0.9224630480993125,
2024-11-06,931.2433,2.125,4024.2831,5455.843,,0.922169338146506,
2024-11-07,931.7355,2.113,4145.6952,5564.8524,,0.9226567421882165,
2024-11-08,932.6601,2.112,4104.047,5489.2792,,0.9235723329581584,
2024-11-11,937.9522,2.1,4131.1312,5449.7675,,0.9288128671498191,
2024-11-12,941.1064,2.0725,4085.743,5421.2598,,0.931936332871808,
2024-11-13,940.2353,2.085,4110.8901,5443.0658,,0.9310737208020521,
2024-11-14,937.9843,2.085,4039.6191,5372.7974,,0.9288446543699308,
2024-11-15,936.3335,2.0975,3968.8308,5356.6248,,0.92720993963597,
2024-11-18,934.3083,2.11,3950.3806,5444.9964,,0.9252044730263157,
2024-11-19,932.7558,2.093,3976.8912,5449.5065,,0.923667100464846,
2024-11-20,932.5592,2.1,3985.7727,5465.7674,,0.9234724161198639,
2024-11-21,932.5387,2.085,3989.2979,5461.1526,,0.9234521158702598,
2024-11-22,930.9296,2.078,3865.6989,5312.3291,,0.9218586948147618,
2024-11-25,929.7733,2.06,3848.0909,5320.6061,,0.9207136617114913,
2024-11-26,928.672,2.06,3840.1847,5322.6275,,0.9196230926925242,
2024-11-27,927.8974,2.0635,3907.0447,5380.4305,,0.9188560403343183,
2024-11-28,927.9874,2.035,3872.5505,5358.4271,,0.9189451633813601,
2024-11-29,928.8024,2.025,3916.5832,5392.2418,,0.9197522220851269,
2024-12-02,930.1263,1.98,3947.632,5420.6133,,0.9210632221071104,
2024-12-03,930.7183,1.987,3951.8912,5475.9073,,0.9216494537054294,
2024-12-04,930.0507,1.9525,3930.5568,5483.936,,0.9209883587475954,
2024-12-05,928.0552,1.9525,3921.5881,5474.808,,0.9190123027434649,
2024-12-06,927.4252,1.955,3973.1405,5549.6856,,0.9183884414141729,
2024-12-09,927.0862,1.905,3966.5708,5558.7796,,0.918052744603649,
2024-12-10,934.5815,1.8415,3995.6369,5559.8859,,0.9254750109868912,
2024-12-11,946.5949,1.825,3988.8308,5587.8027,,0.9373713533572355,
2024-12-12,951.6416,1.808,4028.5048,5609.6793,,0.942368878707296,
2024-12-13,951.4314,1.77,3933.1808,5511.5625,,0.9421607268796497,
2024-12-16,957.9901,1.7125,3911.8416,5557.6935,,0.948655519420011,
2024-12-17,956.021,1.72,3922.0334,5537.6366,,0.946705606176346,
2024-12-18,950.4951,1.76,3941.89,5571.9799,,0.9412335501135923,
2024-12-19,947.5481,1.735,3945.4635,5518.3695,,0.9383152654510151,
2024-12-20,950.7902,1.695,3927.7441,5472.4159,,0.9415257746822814,
2024-12-23,953.6333,1.6925,3933.5718,5475.1306,,0.9443411717383292,
2024-12-24,953.8786,1.7275,3983.6882,5537.9309,,0.9445840815543218,
2024-12-25,955.7449,1.74,3985.6291,5559.4571,,0.9464321964731436,
2024-12-26,956.7039,1.7,3987.4801,5533.8031,,0.947381852052177,
2024-12-27,963.7421,1.69,3981.0307,5545.5551,,0.9543514723820551,
2024-12-30,968.6064,1.6875,3999.0549,5612.2925,,0.9591683750234443,
2024-12-31,967.8787,1.664,3934.9109,5581.4952,,0.9584477656753081,
2025-01-02,974.705,1.6125,3820.3952,5470.1941,,0.9652075507422069,
2025-01-03,987.731,1.6,3775.1648,5424.4086,,0.9781066264173783,
2025-01-06,991.5464,1.59,3768.9697,5444.2594,,0.9818848494583002,
2025-01-07,982.4627,1.6075,3796.1055,5428.6272,,0.9728896603203796,
2025-01-08,992.3936,1.6,3789.2153,5416.2977,,0.9827237944077862,
2025-01-09,1002.2123,1.625,3779.8773,5336.2342,,0.9924468217632144,
2025-01-10,1005.8119,1.6175,3732.4806,5255.7158,,0.9960113475424518,
2025-01-13,1000.8491,1.645,3722.513,5214.9822,,0.9910969046773558,
2025-01-14,991.518,1.61,3820.5395,5310.8584,,0.9818567261856782,
2025-01-15,999.9587,1.6175,3796.026,5312.6242,,0.9902151806652897,
2025-01-16,997.9661,1.625,3800.3836,5355.6674,,0.9882419964037861,
2025-01-17,997.684,1.64,3812.3429,5340.4342,,0.9879626451641141,
2025-01-20,1000.6774,1.6475,3829.6764,5328.874,,0.9909268777087218,
2025-01-21,1001.9729,1.6175,3832.6145,5295.8678,,0.9922097544580833,
2025-01-22,1013.8927,1.63,3797.0166,5242.8423,,1.0040134088595043,
2025-01-23,1017.8088,1.6375,3803.7439,5296.1683,,1.0078913506875051,
2025-01-24,1020.2868,1.635,3832.8637,5330.3763,,1.010345205249387,
2025-01-27,1027.9697,1.615,3817.0802,5397.8404,,1.0179532436729075,
2025-02-05,1031.5493,1.601,3795.0848,5291.4642,,1.02149796433058,
2025-02-06,1031.6747,1.595,3842.8314,5295.7993,,1.0216221424427916,
2025-02-07,1032.8236,1.605,3892.7028,5331.4266,,1.0227598476510829,
2025-02-10,1046.6751,1.627,3901.0618,5325.3482,,1.0364763797188425,
2025-02-11,1062.6961,1.615,3883.1352,5345.533,,1.0523412723483467,
2025-02-12,1053.6098,1.6225,3919.8617,5346.7393,,1.0433435085446225,
2025-02-13,1041.3287,1.623,3905.1398,5348.7055,,1.0311820746221332,
2025-02-14,1051.1116,1.644,3939.0085,5359.117,,1.0408696508099602,
2025-02-17,1057.7005,1.6725,3947.3983,5336.5732,,1.0473943490838844,
2025-02-18,1055.3423,1.67,3912.7829,5318.6352,,1.0450591272001757,
2025-02-19,1054.5571,1.6575,3940.1602,5303.698,,1.0442815781275407,
2025-02-20,1059.0683,1.695,3928.8959,5291.0318,,1.0487488213477028,
2025-02-21,1064.0774,1.7275,3978.444,5257.0009,,1.0537091130692213,
2025-02-24,1053.4405,1.755,3969.7169,5261.4535,,1.0431758581905763,
2025-02-25,1045.8765,1.7175,3925.6505,5226.6236,,1.035685561214759,
2025-02-26,1045.5947,1.7175,3959.9413,5292.164,,1.0354065070519107,
2025-02-27,1039.4982,1.755,3968.1159,5350.6692,,1.0293694108709124,
2025-02-28,1033.1737,1.7275,3890.0487,5311.6501,,1.0231065363040752,
2025-03-03,1043.9886,1.71,3888.4738,5305.0725,,1.0338160567646473,
2025-03-04,1052.2627,1.714,3885.2208,5305.5876,,1.0420095345816238,
2025-03-05,1051.1886,1.709,3902.5706,5330.7352,,1.0409459005279846,
2025-03-06,1047.0696,1.742,3956.2369,5329.4738,,1.036867035741709,
2025-03-07,1045.4849,1.7875,3944.0143,5336.689,,1.0352977769345197,
2025-03-10,1048.3252,1.8075,3928.8018,5352.3357,,1.0381104012735485,
2025-03-11,1044.7726,1.865,3941.4157,5386.4321,,1.0345924175299885,
2025-03-12,1043.1981,1.81,3927.2315,5364.7665,,1.0330332593347975,
2025-03-13,1044.0434,1.84,3911.5793,5402.2814,,1.0338703227977348,
2025-03-14,1046.7775,1.845,4006.5567,5443.3782,,1.0365777819412545,
2025-03-17,1046.5084,1.8925,3996.7876,5463.4737,,1.0363113040305996,
2025-03-18,1049.7823,1.885,4007.7229,5454.0976,,1.039553303405154,
2025-03-19,1055.7798,1.86,4010.168,5462.3245,,1.0454923642344063,
2025-03-20,1058.7908,1.82,3974.9918,5447.2799,,1.048474025285991,
2025-03-21,1057.9947,1.8325,3914.6956,5424.09,,1.047685682422103,
2025-03-24,1058.0807,1.8,3934.8486,5454.4541,,1.0477708444448317,
2025-03-25,1061.7069,1.806,3932.2951,5489.0255,,1.0513617110357503,
2025-03-26,1060.3489,1.7775,3919.3566,5481.3787,,1.0500169432814987,
2025-03-27,1064.8985,1.79,3932.4117,5476.233,,1.0545222123350655,
2025-03-28,1071.3674,1.7975,3915.1662,5436.4717,,1.0609280798796008,
2025-03-31,1066.5512,1.8075,3887.3056,5407.9902,,1.056158808555575,
2025-04-01,1062.5342,1.827,3887.6841,5460.5135,,1.0521809498892796,
2025-04-02,1069.802,1.808,3884.3858,5480.3406,,1.0593779330147217,
2025-04-03,1078.0854,1.715,3861.5034,5487.7522,,1.0675806202132259,
2025-04-07,1068.2658,1.64,3589.4406,5121.6285,,1.0578567016273273,
2025-04-08,1063.3263,1.663,3650.759,5252.4983,,1.0529653317288543,
2025-04-09,1058.1225,1.63,3686.7943,5268.1457,,1.0478122371489023,
2025-04-10,1061.9283,1.65,3735.1151,5317.9582,,1.051580953731473,
2025-04-11,1065.3867,1.655,3750.5167,5294.0132,,1.055005655352463,
2025-04-14,1068.2561,1.66,3759.1422,5341.428,,1.0578470961433686,
2025-04-15,1071.2646,1.655,3761.2348,5367.0496,,1.0608262815547576,
2025-04-16,1075.3696,1.6425,3772.8204,5391.4484,,1.0648912827559383,
2025-04-17,1079.1535,1.65,3772.2221,5380.304,,1.0686383127303953,
2025-04-18,1074.335,1.6475,3772.523,5382.3435,,1.0638667638173898,
2025-04-21,1070.9706,1.663,3784.8806,5375.0356,,1.0605351462677546,
2025-04-22,1066.9952,1.648,3783.9522,5395.8835,,1.0565984822543142,
2025-04-23,1063.9149,1.6575,3786.8824,5371.8464,,1.0535481964565072,
2025-04-24,1061.3118,1.6575,3784.3574,5400.7061,,1.0509704608592372,
2025-04-25,1058.9395,1.6575,3786.9937,5392.2779,,1.0486212763648253,
2025-04-28,1051.7925,1.641,3781.6188,5391.3773,,1.0415439161736346,
2025-04-29,1054.2442,1.626,3775.0767,5377.2308,,1.043971727000659,
2025-04-30,1057.9166,1.621,3770.5705,5341.7697,,1.0476083434223924,
2025-05-06,1061.1417,1.621,3808.5424,5355.2618,,1.0508020183003284,
2025-05-07,1063.0872,1.636,3831.627,5391.5036,,1.0527285615005468,
2025-05-08,1061.6854,1.626,3852.8963,5394.128,,1.0513404205300683,
2025-05-09,1062.0504,1.625,3846.1566,5421.8433,,1.0517018639986264,
2025-05-12,1068.4534,1.6775,3890.6096,5440.6068,,1.0580424736676057,
2025-05-13,1068.3305,1.662,3896.2583,5478.6417,,1.0579207711955898,
2025-05-14,1073.2382,1.669,3943.2108,5509.5627,,1.0627806509507747,
2025-05-15,1072.3581,1.67,3907.1992,5486.9433,,1.0619091265763143,
2025-05-16,1076.7841,1.679,3889.0854,5456.4608,,1.0662919999786107,
2025-05-19,1078.2415,1.655,3877.1453,5470.9617,,1.0677351991870394,
2025-05-20,1083.9531,1.666,3898.1705,5486.8581,,1.0733911458035226,
2025-05-21,1093.1129,1.674,3916.3807,5528.7956,,1.0824616934289975,
2025-05-22,1090.951,1.686,3913.8651,5519.0537,,1.0803208588134474,
2025-05-23,1089.7187,1.689,3882.2741,5464.7734,,1.0791005662482307,
2025-05-26,1091.2285,1.69,3860.1067,5427.8603,,1.0805956548751594,
2025-05-27,1088.2524,1.6975,3839.3969,5413.7524,,1.0776485537607055,
2025-05-28,1089.4567,1.705,3836.2366,5431.0191,,1.0788411191557314,
2025-05-29,1089.6451,1.6875,3858.6998,5440.6604,,1.079027683400872,
2025-05-30,1090.0666,1.675,3840.2323,5445.7952,,1.079445076337851,
2025-06-03,1090.7572,1.676,3852.0127,5465.689,,1.0801289471854842,
2025-06-04,1096.1035,1.671,3868.7429,5480.8722,,1.085423153256586,
2025-06-05,1107.3473,1.6675,3877.5557,5449.4941,,1.0965573945491156,
2025-06-06,1107.2597,1.6525,3873.9841,5448.3034,,1.0964706481166617,
2025-06-09,1104.7323,1.656,3885.2459,5458.8793,,1.0939678749045145,
2025-06-10,1107.0555,1.6575,3865.4652,5454.5726,,1.0962684378254848,
2025-06-11,1108.8975,1.643,3894.6252,5471.4803,1.0,1.0980924895216053,1.0730765103551885
2025-06-12,1110.2066,1.646,3892.1992,5471.5999,1.0001,1.099388833753631,1.0731838180062239
2025-06-13,1114.8594,1.642,3864.1822,5416.3064,1.0001,1.1039962972344723,1.0731838180062239
2025-06-14,,,,,1.0001,,1.0731838180062239
2025-06-15,,,,,1.0002,,1.0732911256572595
2025-06-16,1117.8739,1.64,3873.7951,5428.601,1.0002,1.1069814241823308,1.0732911256572595
2025-06-17,1116.0737,1.6335,3870.3786,5426.0202,1.0002,1.1051987651902806,1.0732911256572595
2025-06-18,1120.3597,1.637,3874.9708,5419.9498,1.0003,1.1094430027416229,1.0733984333082949
2025-06-19,1120.6108,1.6405,3843.0912,5384.7423,1.0003,1.1096916560428693,1.0733984333082949
2025-06-20,1124.6311,1.638,3846.6443,5393.71,1.0003,1.113672782554223,1.0733984333082949
2025-06-21,,,,,1.0004,,1.0735057409593305
2025-06-22,,,,,1.0004,,1.0735057409593305
2025-06-23,1124.5642,1.64,3857.9016,5407.4346,1.0004,1.1136065344225887,1.0735057409593305
2025-06-24,1114.4138,1.646,3904.0342,5424.751,1.0005,1.103555039126008,1.0736130486103659
2025-06-25,1114.931,1.6535,3960.0662,5443.2012,1.0005,1.1040671995696745,1.0736130486103659
2025-06-26,1112.4345,1.643,3946.0195,5444.7023,1.0005,1.101595025270345,1.0736130486103659
2025-06-27,1109.1295,1.646,3921.7578,5416.1974,1.0006,1.0983222289317573,1.0737203562614015
2025-06-28,,,,,1.0006,,1.0737203562614015
2025-06-29,,,,,1.0006,,1.0737203562614015
2025-06-30,1105.4541,1.649,3936.0791,5410.2588,1.0007,1.0946826417417892,1.073827663912437
2025-07-01,1104.7293,1.642,3942.762,5454.3266,1.0007,1.0939649041362798,1.073827663912437
2025-07-02,1115.8416,1.64,3943.6849,5493.4691,1.0007,1.1049689267545209,1.073827663912437
2025-07-03,1116.9367,1.6395,3968.0676,5493.1321,0.9984,1.106053356185803,1.07135958793862
2025-07-04,1116.4187,1.641,3982.2034,5520.9383,0.9971,1.105540403537274,1.0699645884751583
2025-07-05,,,,,0.9971,,1.0699645884751583
2025-07-06,,,,,0.9971,,1.0699645884751583
2025-07-07,1116.1517,1.64,3965.1746,5545.0804,0.996,1.1052760051643835,1.0687842043137676
2025-07-08,1108.9289,1.643,3998.4527,5542.3522,0.9903,1.0981235835624623,1.062667668204743
2025-07-09,1105.3466,1.645,3991.4006,5560.319,0.9866,1.0945761892133783,1.058697285116429
2025-07-10,1105.6712,1.6595,4010.0243,5594.9169,0.9864,1.0948976263363754,1.058482669814358
2025-07-11,1103.8746,1.666,4014.807,5553.971,0.9853,1.0931185322662071,1.057302285652967
2025-07-12,,,,,0.9853,,1.057302285652967
2025-07-13,,,,,0.9853,,1.057302285652967
2025-07-14,1101.6882,1.6661,4017.6678,5581.2078,0.9835,1.0909534363767401,1.0553707479343277
2025-07-15,1104.3688,1.655,4019.0644,5516.3349,0.9892,1.0936079168200739,1.0614872840433522
2025-07-16,1106.4757,1.659,4007.2019,5492.5995,0.9938,1.0956942873513205,1.0664234359909863
2025-07-17,1105.2542,1.662,4034.491,5487.8946,0.9928,1.0944846895517488,1.065350359480631
2025-07-18,1104.548,1.664,4058.5486,5506.7441,0.9907,1.0937853707092948,1.0630968988088851
2025-07-19,,,,,0.9907,,1.0630968988088851
2025-07-20,,,,,0.9907,,1.0630968988088851
2025-07-21,1099.507,1.677,4085.6072,5575.8675,0.9879,1.0887934898188802,1.0600922845798906
2025-07-22,1093.9539,1.692,4118.9582,5667.6115,0.9798,1.0832944987907984,1.0514003648460135
2025-07-23,1086.7969,1.706,4119.7685,5647.0878,0.9768,1.0762072360388253,1.048181135314948
2025-07-24,1087.2851,1.74,4149.0368,5670.7501,0.9746,1.0766906790562227,1.0458203669921666
2025-07-25,1087.3611,1.7325,4127.1634,5633.8343,0.9726,1.076765938518169,1.0436742139714563
2025-07-28,1091.8826,1.715,4135.8242,5572.5303,0.9792,1.081243381375937,1.0507565189398005
2025-07-29,1089.5753,1.7475,4152.0247,5570.4572,0.9763,1.0789585635266108,1.0476445970597703
2025-07-30,1092.9167,1.72,4151.2379,5581.4768,0.9851,1.0822674051864465,1.057087670350896
2025-07-31,1102.1547,1.7055,4075.5912,5484.7119,1.0111,1.0914153908372397,1.084987659620131
2025-08-01,1100.9028,1.695,4054.9286,5484.5934,1.0058,1.0901756892528895,1.0793003541152486
2025-08-04,1096.9241,1.708,4070.7023,5510.342,0.9983,1.0862357573943906,1.0712522802875846
2025-08-05,1093.9471,1.704,4103.45,5567.8825,0.9956,1.0832877650494663,1.0683549737096256
2025-08-06,1094.3008,1.697,4113.4852,5603.2021,0.9957,1.0836380186243402,1.068462281360661
2025-08-07,1097.1006,1.6875,4114.666,5612.6762,0.9956,1.0864105375922002,1.0683549737096256
2025-08-08,1097.3083,1.691,4104.9669,5615.6102,0.994,1.086616213779651,1.0666380512930573
2025-08-11,1093.6219,1.7175,4122.5106,5591.6955,0.9918,1.0829657337728222,1.0642772829702758
2025-08-12,1093.2626,1.7275,4143.8252,5623.0435,0.9902,1.0826099347639102,1.0625603605537075
2025-08-13,1091.2869,1.72,4176.5776,5593.7015,0.9896,1.0806534858301289,1.0619165146474945
2025-08-14,1087.2805,1.732,4173.3131,5540.1311,0.9883,1.0766861238782628,1.0605215151840326
2025-08-15,1080.9056,1.745,4202.3533,5553.4158,0.983,1.0703733404050821,1.05483420967915
2025-08-18,1062.5196,1.77,4239.4125,5542.7569,0.9634,1.0521664921505374,1.0338019100761886
2025-08-19,1054.0302,1.766,4223.3741,5537.4535,0.9546,1.0437598121999152,1.024358836785063
2025-08-20,1058.5992,1.78,4271.3958,5579.2691,0.9563,1.0482842922214,1.0261830668526666
2025-08-21,1060.237,1.761,4288.0707,5609.1951,0.9584,1.0499061336263436,1.0284365275244125
2025-08-22,1062.0619,1.785,4377.9977,5599.4007,0.9598,1.051713251943526,1.0299388346389098
2025-08-25,1064.3096,1.7635,4469.2217,5640.4806,0.9636,1.0539390505305892,1.0340165253782596
2025-08-26,1077.0418,1.761,4452.5905,5634.0366,0.9731,1.0665471889699734,1.0442107522266337
2025-08-27,1077.8687,1.765,4386.1266,5532.4293,0.9743,1.067366031721071,1.04549844403906
2025-08-28,1076.4111,1.79,4463.782,5544.1885,0.9729,1.0659226344614265,1.0439961369245627
2025-08-29,1073.3295,1.78,4496.7591,5538.0382,0.9713,1.0628710613307182,1.0422792145079944
2025-09-01,1070.3058,1.7685,4523.7111,5524.751,0.9713,1.0598768240269398,1.0422792145079944
2025-09-02,1075.5897,1.7675,4490.4528,5542.1747,0.9741,1.065109238118759,1.045283828736989
2025-09-03,1078.5371,1.7475,4459.8296,5495.4712,0.9771,1.0680279188837676,1.0485030582680546
2025-09-04,1083.0911,1.7535,4365.2085,5493.0759,0.9814,1.0725375450640786,1.053117287262582
2025-09-05,1078.4217,1.7675,4460.3249,5510.0368,0.9773,1.0679136433323386,1.0487176735701256
2025-09-08,1073.2134,1.784,4467.5733,5552.5865,0.9723,1.0627560926000343,1.0433522910183497
2025-09-09,1073.8203,1.795,4436.2584,5565.0272,0.9737,1.063357079013919,1.044854598132847
2025-09-10,1070.8369,1.815,4445.3649,5537.7853,0.9733,1.0604027490300938,1.044425367528705
2025-09-11,1069.6644,1.7975,4548.0345,5559.8135,0.9722,1.0592416737783557,1.043244983367314
2025-09-12,1070.0392,1.7895,4521.998,5529.9497,0.9725,1.0596128217564806,1.0435669063204207
2025-09-15,1071.9029,1.8,4533.0557,5511.138,0.9743,1.061458362009499,1.04549844403906
2025-09-16,1069.7372,1.78,4523.3367,5508.9665,0.9723,1.0593137644208517,1.0433522910183497
2025-09-17,1071.3154,1.763,4551.023,5522.2891,0.9737,1.0608765865635321,1.044854598132847
2025-09-18,1071.2021,1.7825,4498.109,5424.126,0.973,1.0607643905498674,1.0441034445755983
2025-09-19,1071.3354,1.795,4501.9195,5468.7315,0.9726,1.0608963916850969,1.0436742139714563
2025-09-22,1068.6375,1.7875,4522.608,5434.0415,0.9698,1.0582247798116098,1.0406695997424618
2025-09-23,1067.9615,1.798,4519.7781,5454.0584,0.9695,1.0575553667027184,1.0403476767893551
2025-09-24,1066.2923,1.815,4566.0708,5467.0362,0.9686,1.0559024312569183,1.0393819079300355
2025-09-25,1063.61,1.8025,4593.4875,5440.5069,0.9652,1.0532462673782514,1.0357334477948277
2025-09-26,1064.4224,1.799,4550.0487,5455.0131,0.9661,1.0540507514162147,1.0366992166541475
2025-09-27,,,,,0.9661,,1.0366992166541475
2025-09-28,,,,,0.9661,,1.0366992166541475
2025-09-29,1061.9095,1.8075,4620.0528,5474.3919,0.9673,1.051562336917202,1.0379869084665738
2025-09-30,1061.469,1.783,4640.6935,5461.0845,0.9674,1.051126129114737,1.0380942161176092
2025-10-09,1059.5981,1.7775,4709.482,5502.3826,0.9649,1.049273459017955,1.0354115248417213
2025-10-10,1058.706,1.775,4616.8341,5559.0517,0.9643,1.048390051570556,1.0347676789355083
2025-10-11,,,,,0.9643,,1.0347676789355083
2025-10-13,1058.7166,1.761,4593.9785,5534.3194,0.965,1.0484005482849854,1.0355188324927567
2025-10-14,1055.4495,1.7525,4539.0644,5596.2901,0.9626,1.0451652826517632,1.0329434488679043
2025-10-15,1051.9274,1.7585,4606.2879,5620.1955,0.9594,1.0416775017185895,1.0295096040347678
2025-10-16,1047.7826,1.753,4618.4218,5639.6007,0.9558,1.0375730883254948,1.025646528597489
2025-10-17,1043.4583,1.745,4514.2345,5596.3198,0.9523,1.033290923966356,1.021890760811246
2025-10-20,1036.8068,1.768,4538.2201,5637.9361,0.9468,1.0267042356619338,1.0159888400042922
2025-10-21,1031.6614,1.7575,4607.8715,5640.3589,0.9435,1.0216089720369508,1.0124476875201203
2025-10-22,1031.7859,1.765,4592.57,5645.9038,0.9447,1.021732258918692,1.0137353793325465
2025-10-23,1036.3357,1.833,4606.3447,5691.9018,0.9475,1.0262377260234743,1.016739993561541
2025-10-24,1045.1346,1.845,4660.6835,5655.0767,0.954,1.034950890230312,1.0237149908788497
2025-10-25,,,,,0.954,,1.0237149908788497
2025-10-26,,,,,0.954,,1.0237149908788497
2025-10-27,1040.524,1.795,4716.0186,5681.4978,0.9513,1.0303852155559723,1.0208176843008907
2025-10-28,1049.3993,1.813,4691.973,5651.6502,0.9604,1.0391740353271877,1.030582680545123
2025-10-29,1051.9481,1.813,4747.8378,5653.7533,0.965,1.0416980000194092,1.0355188324927567
2025-10-30,1051.4097,1.8025,4709.911,5630.5531,0.9663,1.0411648461468839,1.0369138319562186
2025-10-31,1045.7264,1.7925,4640.6676,5627.6697,0.9607,1.035536923777415,1.0309046034982294
2025-11-01,,,,,0.9607,,1.0309046034982294
2025-11-02,,,,,0.9607,,1.0309046034982294
2025-11-03,1039.0983,1.79,4653.4028,5678.4308,0.9569,1.028973407465224,1.0268269127588798
2025-11-04,1033.0475,1.79,4618.699,5699.4485,0.9515,1.022981565987001,1.0210322996029617
2025-11-05,1035.9015,1.7925,4627.257,5723.3919,0.9536,1.0258077568343018,1.0232857602747076
2025-11-06,1035.196,1.801,4693.4032,5745.9004,0.9533,1.0251091311711025,1.0229638373216012
2025-11-07,1041.5132,1.806,4678.7944,5752.944,0.955,1.0313647768685688,1.024788067389205
2025-11-08,,,,,0.955,,1.024788067389205
2025-11-09,,,,,0.955,,1.024788067389205
2025-11-10,1046.5932,1.805,4695.0507,5795.3924,0.9584,1.0363952777460346,1.0284365275244125
2025-11-11,1046.8028,1.804,4652.1655,5782.5897,0.9622,1.0366028354200338,1.0325142182637623
2025-11-12,1047.7899,1.801,4645.9079,5786.4201,0.9623,1.0375803171948659,1.0326215259147977
2025-11-13,1047.3202,1.8025,4702.0738,5801.9877,0.9626,1.0371151939149161,1.0329434488679043
2025-11-14,1050.4542,1.805,4628.1398,5767.5602,0.9669,1.0402186564641243,1.0375576778624316
2025-11-15,,,,,0.9669,,1.0375576778624316
2025-11-16,,,,,0.9669,,1.0375576778624316
2025-11-17,1051.3532,1.8025,4598.0525,5739.3217,0.9667,1.0411088966784634,1.0373430625603606
2025-11-18,1051.1843,1.805,4568.1928,5659.7759,0.9654,1.0409416424268483,1.035948063096899
