date,code,name,direction,quantity,price,amount
2026-02-11,508087,济南能源,buy,13400.0,11.3961,152708.2
2026-02-11,508088,东久REIT,buy,24600.0,4.0802,100372.1
2026-02-11,508090,外运REIT,buy,45700.0,4.3888,200567.5
2026-02-11,508091,凯德商业,buy,14501.0,6.8914,99932.51
2026-02-11,508096,京能光伏,buy,10000.0,9.9862,99861.8
2026-02-11,508097,建邺REIT,buy,19600.0,3.0028,58854.4
2026-02-11,508098,京东仓储,buy,56400.0,3.5519,200326.5
2026-02-11,508018,中交REIT,buy,18000.0,5.5601,100082.0
2026-02-11,508069,南京交通,buy,15500.0,6.502,100780.9
2026-02-11,508017,金茂商业,buy,49900.0,4.0385,201521.6
2026-02-11,180501,红土创新深圳安居REIT,buy,84973.0,3.5698,303334.59
2026-02-11,508011,物美消费,buy,22900.0,4.4094,100975.5
2026-02-11,508016,华电REIT,buy,22747.0,4.4058,100218.15
2026-02-11,180101,博时蛇口产园REIT,buy,50200.0,1.9937,100083.68
2026-02-11,180102,华夏合肥高新REIT,buy,61900.0,1.616,100028.8
2026-02-11,180106,广发成都高投产业园REIT,buy,28100.0,3.5833,100690.1
2026-02-11,180201,平安广州广河REIT,buy,12308.0,8.0955,99639.14
2026-02-11,180301,红土创新盐田港REIT,buy,41184.0,2.4442,100661.55
2026-02-11,180303,华泰宝湾物流REIT,buy,46300.0,4.3123,199659.3
2026-02-11,180305,南方顺丰物流REIT,buy,46700.0,4.3151,201515.18
2026-02-11,180502,招商基金蛇口租赁住房REIT,buy,94600.0,3.7798,357565.7
2026-02-11,180601,华夏华润商业REIT,buy,38800.0,10.1687,394545.6
2026-02-11,180602,中金印力消费REIT,buy,47800.0,4.2177,201603.8
2026-02-11,180603,华夏大悦城商业REIT,buy,40900.0,4.911,200860.6
2026-02-11,180605,易方达华威市场REIT,buy,19600.0,5.1336,100618.4
2026-02-11,180203,招商高速公路REIT,buy,13958.0,7.1839,100273.54
2026-02-11,180701,银华绍兴原水水利REIT,buy,72700.0,4.1274,300062.9
2026-02-11,508010,重庆两江,buy,31191.0,3.2755,102165.52
2026-02-11,180606,中金中国绿发商业REIT,buy,23340.0,4.2803,99902.42
2026-02-11,508009,安徽交控,buy,15000.0,6.6834,100250.9
2026-02-11,508006,首创水务,buy,81365.0,3.6892,300170.79
2026-02-11,508005,首创奥莱,buy,23600.0,4.2398,100058.6
2026-02-11,508003,中金联东,buy,13800.0,4.0029,55239.8
2026-02-11,508008,铁建REIT,buy,11829.0,8.4078,99456.26
2026-02-11,508000,张江REIT,buy,38100.0,2.6266,100074.0
2026-02-11,204001,GC001,other,263680.0,1.535,26368000.0
2026-02-11,180901,南方润泽科技数据中心REIT,buy,29000.0,7.0108,203314.1
2026-02-11,180801,中航首钢绿能REIT,buy,24552.0,12.1762,298949.12
2026-02-11,508002,百联消费,buy,29100.0,3.4377,100037.9
2026-02-12,204001,GC001,other,268070.0,1.29,26807000.0
2026-02-13,131810,Ｒ-001,other,269560.0,1.48,26956000.0
2026-02-24,204001,GC001,other,269570.0,1.73,26957000.0
2026-02-26,508056,普洛斯,sell,90924.0,3.3815,307459.06
2026-02-26,508058,厦门安居,sell,166100.0,4.184,694962.2
2026-02-26,508036,甬交REIT,buy,53200.0,9.0141,479549.9
2026-02-26,508055,地产租住,sell,47686.0,3.6832,175638.14
2026-02-26,508048,外高REIT,sell,10800.0,3.7382,40372.9
2026-02-26,508039,首农REIT,sell,48296.0,5.0992,246272.9
2026-02-26,508033,深高REIT,buy,31300.0,6.4092,200606.5
2026-02-26,508018,中交REIT,buy,106400.0,5.5355,588980.75
2026-02-26,508028,国家电投,sell,63067.0,10.3825,654795.02
2026-02-26,508027,东吴苏园,buy,16600.0,2.8428,47189.8
2026-02-26,508026,电建清源,sell,120800.0,4.0932,494453.9
2026-02-26,508022,津开产园,buy,7200.0,3.5938,25875.7
2026-02-26,508021,临港REIT,sell,23400.0,4.4807,104847.7
2026-02-26,508060,万国REIT,sell,238900.0,4.6728,1116320.3
2026-02-26,508017,金茂商业,buy,103700.0,3.9337,407922.5
2026-02-26,508031,城投宽庭,sell,72800.0,3.8839,282750.9
2026-02-26,508066,苏交REIT,buy,45500.0,6.1764,281028.21
2026-02-26,508096,京能国际,sell,74844.0,9.9925,747882.18
2026-02-26,508069,南京交通,buy,23400.0,6.5612,153532.1
2026-02-26,508099,中关村,buy,104600.0,1.9956,208742.2
2026-02-26,508098,京东仓储,sell,204105.0,3.59,732742.02
2026-02-26,508097,建邺REIT,buy,35800.0,2.9451,105435.4
2026-02-26,508016,华电REIT,sell,107400.0,4.4168,474362.51
2026-02-26,508092,金隅智造,buy,28100.0,4.128,115997.8
2026-02-26,508090,外运REIT,sell,11500.0,4.3746,50308.1
2026-02-26,508089,特变REIT,sell,152900.0,4.9515,757088.9
2026-02-26,508088,东久REIT,sell,30400.0,3.9948,121440.6
2026-02-26,508087,济南能源,buy,27900.0,11.3773,317427.3
2026-02-26,508086,河北高速,buy,82200.0,5.003,411243.4
2026-02-26,508085,恒泰租住,sell,40600.0,3.7314,151496.8
2026-02-26,508084,九州通R,sell,38500.0,4.2127,162189.2
2026-02-26,508082,唯品奥莱,buy,47155.0,4.453,209980.2
2026-02-26,508078,易商仓储,sell,82200.0,2.9064,238903.0
2026-02-26,508077,华润有巢,sell,228599.0,2.8666,655305.42
2026-02-26,508068,京保REIT,sell,198200.0,4.0778,808215.93
2026-02-26,508015,明阳REIT,sell,90000.0,6.8304,614735.7
2026-02-26,508091,凯德商业,buy,40060.0,6.8477,274318.06
2026-02-26,508010,重庆两江,buy,17000.0,3.1936,54290.4
2026-02-26,180502,招商基金蛇口租赁住房REIT,sell,82300.0,3.6501,300401.6
2026-02-26,180501,红土创新深圳安居REIT,sell,199592.0,3.496,697782.14
2026-02-26,180402,工银蒙能清洁能源REIT,sell,49625.0,7.1416,354399.99
2026-02-26,180401,鹏华深圳能源REIT,sell,151700.0,5.5396,840357.59
2026-02-26,180305,南方顺丰物流REIT,sell,52300.0,4.2499,222270.9
2026-02-26,180303,华泰宝湾物流REIT,sell,16600.0,4.3102,71550.0
2026-02-26,180302,华夏深国际REIT,buy,13400.0,2.9659,39742.8
2026-02-26,180301,红土创新盐田港REIT,sell,65000.0,2.4403,158616.3
2026-02-26,180203,招商高速公路REIT,buy,97900.0,7.2848,713186.1
2026-02-26,180202,华夏越秀高速REIT,buy,57300.0,5.3761,308051.2
2026-02-26,180201,平安广州广河REIT,buy,44782.0,8.114,363360.7
2026-02-26,180106,广发成都高投产业园REIT,sell,90100.0,3.5511,319952.2
2026-02-26,508011,物美消费,buy,38300.0,4.4098,168896.8
2026-02-26,180102,华夏合肥高新REIT,sell,105700.0,1.6003,169154.8
2026-02-26,180101,博时蛇口产园REIT,sell,64000.0,1.9824,126872.3
2026-02-26,180601,华夏华润商业REIT,buy,84300.0,10.1565,856193.7
2026-02-26,180602,中金印力消费REIT,buy,68400.0,4.2139,288229.4
2026-02-26,180105,易方达广开产园REIT,buy,28200.0,1.8057,50920.8
2026-02-26,180605,易方达华威市场REIT,buy,46400.0,5.1728,240015.7
2026-02-26,180603,华夏大悦城商业REIT,buy,61600.0,4.8001,295688.0
2026-02-26,508008,铁建REIT,buy,47026.0,8.4466,397207.99
2026-02-26,508007,山东高速,buy,28600.0,7.1168,203539.1
2026-02-26,508006,首创水务,buy,53200.0,3.6862,196103.3
2026-02-26,508005,首创奥莱,buy,73000.0,4.1912,305957.6
2026-02-26,508003,中金联东,buy,14300.0,3.948,56456.1
2026-02-26,508002,百联消费,buy,51500.0,3.3695,173529.5
2026-02-26,508009,安徽交控,buy,76210.0,6.7102,511384.18
2026-02-26,508000,张江REIT,sell,30200.0,2.5796,77904.0
2026-02-26,204001,GC001,other,289000.0,1.515,28900000.0
2026-02-26,180901,南方润泽科技数据中心REIT,sell,230800.0,7.1904,1659538.2
2026-02-26,180801,中航首钢绿能REIT,buy,47118.0,12.1658,573228.44
2026-02-26,180701,银华绍兴原水水利REIT,buy,158400.0,4.0382,639654.3
2026-02-26,180607,华夏中海商业REIT,buy,24010.0,6.1503,147668.19
2026-02-26,508001,浙江杭徽,buy,33304.0,5.8885,196109.95
2026-02-26,180606,中金中国绿发商业REIT,buy,18000.0,4.2073,75732.0
2026-02-27,508068,京保REIT,sell,240200.0,4.0583,974797.09
2026-02-27,508066,苏交REIT,sell,7500.0,6.1792,46344.3
2026-02-27,508060,万国REIT,sell,7100.0,4.6492,33009.0
2026-02-27,508058,厦门安居,sell,249397.0,4.1601,1037519.22
2026-02-27,508055,地产租住,sell,58198.0,3.6612,213073.7
2026-02-27,508031,城投宽庭,sell,81200.0,3.8766,314779.1
2026-02-27,508039,首农REIT,sell,4486.0,5.0846,22809.31
2026-02-27,508036,甬交REIT,sell,3300.0,9.0101,29733.2
2026-02-27,508028,国家电投,sell,69893.0,10.3028,720091.58
2026-02-27,508026,电建清源,sell,121000.0,4.1014,496275.0
2026-02-27,508022,津开产园,sell,15100.0,3.607,54466.0
2026-02-27,508069,南京交通,buy,29300.0,6.5656,192372.5
2026-02-27,508048,外高REIT,sell,16200.0,3.7411,60605.2
2026-02-27,508077,华润有巢,sell,325046.0,2.8421,923829.19
2026-02-27,508089,特变REIT,sell,14300.0,4.9081,70186.5
2026-02-27,508080,北京亦庄,sell,8186.0,3.8931,31868.78
2026-02-27,508084,九州通R,sell,23300.0,4.2214,98358.9
2026-02-27,508085,恒泰租住,sell,88570.0,3.711,328683.92
2026-02-27,508086,河北高速,sell,2600.0,5.0023,13006.0
2026-02-27,508087,济南能源,buy,18100.0,11.3409,205270.6
2026-02-27,508088,东久REIT,buy,6400.0,3.9663,25384.1
2026-02-27,508090,外运REIT,sell,16499.0,4.389,72413.71
2026-02-27,508091,凯德商业,buy,10300.0,6.8482,70536.3
2026-02-27,508092,金隅智造,buy,59100.0,4.1093,242860.6
2026-02-27,508096,京能国际,sell,39100.0,9.997,390881.42
2026-02-27,508097,建邺REIT,buy,8400.0,2.8717,24122.5
2026-02-27,508098,京东仓储,sell,54800.0,3.5874,196588.8
2026-02-27,508099,中关村,sell,8600.0,1.9897,17111.6
2026-02-27,508078,易商仓储,sell,15500.0,2.8922,44828.7
2026-02-27,508018,中交REIT,sell,4900.0,5.5192,27044.21
2026-02-27,508011,物美消费,buy,15900.0,4.4085,70095.6
2026-02-27,508016,华电REIT,sell,118600.0,4.3726,518592.7
2026-02-27,508017,金茂商业,buy,133800.0,3.965,530517.9
2026-02-27,180101,博时蛇口产园REIT,sell,8237.0,1.9824,16328.69
2026-02-27,180103,华夏和达高科REIT,sell,5900.0,2.1568,12725.3
2026-02-27,180106,广发成都高投产业园REIT,sell,108200.0,3.4967,378339.2
2026-02-27,180201,平安广州广河REIT,sell,3100.0,8.0972,25101.2
2026-02-27,180202,华夏越秀高速REIT,sell,2733.0,5.359,14646.15
2026-02-27,180203,招商高速公路REIT,buy,11200.0,7.306,81826.8
2026-02-27,180303,华泰宝湾物流REIT,sell,19200.0,4.3214,82971.5
2026-02-27,180305,南方顺丰物流REIT,sell,7200.0,4.2429,30549.1
2026-02-27,180402,工银蒙能清洁能源REIT,sell,52900.0,7.0187,371288.0
2026-02-27,180501,红土创新深圳安居REIT,sell,235788.0,3.4652,817058.34
2026-02-27,180502,招商基金蛇口租赁住房REIT,sell,150600.0,3.6315,546897.7
2026-02-27,180601,华夏华润商业REIT,buy,2600.0,10.1365,26354.8
2026-02-27,180602,中金印力消费REIT,sell,21100.0,4.2139,88914.1
2026-02-27,180301,红土创新盐田港REIT,sell,10100.0,2.4326,24569.4
2026-02-27,180607,华夏中海商业REIT,buy,5300.0,6.1366,32524.1
2026-02-27,180603,华夏大悦城商业REIT,buy,73000.0,4.7888,349583.4
2026-02-27,508009,安徽交控,sell,6900.0,6.6995,46226.8
2026-02-27,508008,铁建REIT,sell,4498.0,8.4492,38004.3
2026-02-27,508007,山东高速,sell,1900.0,7.1063,13502.0
2026-02-27,508005,首创奥莱,sell,11300.0,4.1709,47131.1
2026-02-27,508003,中金联东,buy,30400.0,3.9412,119813.6
2026-02-27,508010,重庆两江,buy,17100.0,3.1397,53689.7
2026-02-27,508000,张江REIT,sell,6600.0,2.5731,16982.6
2026-02-27,204001,GC001,other,350480.0,1.61,35048000.0
2026-02-27,180901,南方润泽科技数据中心REIT,sell,7100.0,7.1785,50967.2
2026-02-27,180801,中航首钢绿能REIT,buy,53640.0,12.1737,652997.16
2026-02-27,180701,银华绍兴原水水利REIT,buy,164800.0,3.9775,655493.5
2026-02-27,508002,百联消费,sell,15600.0,3.3621,52449.3
2026-03-03,508060,万国REIT,buy,76600.0,4.6215,354009.8
2026-03-03,508058,厦门安居,buy,61900.0,4.1017,253897.76
2026-03-03,508056,普洛斯,buy,61200.0,3.3566,205424.8
2026-03-03,508099,中关村,buy,36200.0,1.9977,72316.2
2026-03-03,508048,外高REIT,buy,83250.0,3.7121,309028.75
2026-03-03,508039,首农REIT,buy,62600.0,5.0013,313082.5
2026-03-03,508036,甬交REIT,buy,12000.0,8.9274,107128.2
2026-03-03,508022,津开产园,buy,70700.0,3.6073,255038.4
2026-03-03,508027,东吴苏园,buy,14300.0,2.8514,40775.1
2026-03-03,508021,临港REIT,buy,36300.0,4.5046,163516.2
2026-03-03,508018,中交REIT,buy,33295.0,5.5278,184048.47
2026-03-03,508017,金茂商业,buy,142300.0,3.9964,568681.5
2026-03-03,508015,明阳REIT,buy,3300.0,6.8555,22623.2
2026-03-03,508033,深高REIT,buy,7600.0,6.3696,48409.3
2026-03-03,508066,苏交REIT,buy,14000.0,6.1738,86433.5
2026-03-03,508098,京东仓储,buy,122400.0,3.5425,433605.2
2026-03-03,508078,易商仓储,buy,102400.0,2.8754,294437.8
2026-03-03,508080,北京亦庄,buy,54300.0,3.895,211500.9
2026-03-03,508082,唯品奥莱,buy,54700.0,4.4779,244942.8
2026-03-03,508084,九州通R,buy,105700.0,4.1495,438607.3
2026-03-03,508086,河北高速,buy,17300.0,4.9904,86333.1
2026-03-03,508087,济南能源,buy,20200.0,11.2018,226276.4
2026-03-03,508088,东久REIT,buy,46900.0,3.9661,186011.8
2026-03-03,508089,特变REIT,buy,7100.0,4.9888,35420.5
2026-03-03,508090,外运REIT,buy,39216.0,4.3353,170011.68
2026-03-03,508091,凯德商业,buy,26700.0,6.7706,180773.8
2026-03-03,508092,金隅智造,buy,62600.0,4.1883,262184.7
2026-03-03,508096,京能国际,buy,6500.0,10.05,65325.09
2026-03-03,508097,建邺REIT,buy,112300.0,2.9134,327171.8
2026-03-03,508011,物美消费,buy,2400.0,4.4512,10682.8
2026-03-03,508069,南京交通,buy,55500.0,6.5674,364492.0
2026-03-03,508010,重庆两江,buy,67491.0,3.115,210234.89
2026-03-03,180607,华夏中海商业REIT,buy,5200.0,6.08,31616.0
2026-03-03,508008,铁建REIT,buy,20600.0,8.4229,173511.2
2026-03-03,508009,安徽交控,buy,38000.0,6.5974,250700.4
2026-03-03,180101,博时蛇口产园REIT,buy,74300.0,1.9778,146952.0
2026-03-03,180102,华夏合肥高新REIT,buy,79600.0,1.5999,127349.4
2026-03-03,180103,华夏和达高科REIT,buy,21800.0,2.1845,47621.3
2026-03-03,180105,易方达广开产园REIT,buy,63300.0,1.7632,111609.3
2026-03-03,180106,广发成都高投产业园REIT,buy,107700.0,3.4528,371865.5
2026-03-03,180201,平安广州广河REIT,buy,18200.0,8.0813,147079.4
2026-03-03,180203,招商高速公路REIT,buy,43800.0,7.2622,318086.1
2026-03-03,180301,红土创新盐田港REIT,buy,72900.0,2.433,177366.4
2026-03-03,180302,华夏深国际REIT,buy,14700.0,2.9694,43649.9
2026-03-03,180303,华泰宝湾物流REIT,buy,82963.0,4.34,360062.02
2026-03-03,180305,南方顺丰物流REIT,buy,38800.0,4.2299,164121.2
2026-03-03,180401,鹏华深圳能源REIT,buy,7900.0,5.507,43505.4
2026-03-03,180402,工银蒙能清洁能源REIT,buy,8500.0,6.999,59491.9
2026-03-03,180202,华夏越秀高速REIT,buy,20211.0,5.3212,107546.79
2026-03-03,180602,中金印力消费REIT,buy,98000.0,4.1922,410838.6
2026-03-03,180601,华夏华润商业REIT,buy,69600.0,10.0693,700821.9
2026-03-03,508007,山东高速,buy,7689.0,7.1119,54683.05
2026-03-03,508006,首创水务,buy,86112.0,3.6879,317573.42
2026-03-03,508005,首创奥莱,buy,73400.0,4.1411,303957.5
2026-03-03,508003,中金联东,buy,45500.0,3.9796,181073.0
2026-03-03,508001,浙江杭徽,buy,12300.0,5.7004,70114.6
2026-03-03,508000,张江REIT,buy,37800.0,2.5556,96602.8
2026-03-03,508002,百联消费,buy,61900.0,3.3689,208533.0
2026-03-03,180901,南方润泽科技数据中心REIT,buy,38000.0,7.1093,270153.6
2026-03-03,180801,中航首钢绿能REIT,buy,67053.0,12.1006,811379.73
2026-03-03,180701,银华绍兴原水水利REIT,buy,200600.0,4.0736,817168.6
2026-03-03,180606,中金中国绿发商业REIT,buy,33209.0,4.204,139611.78
2026-03-03,180605,易方达华威市场REIT,buy,23700.0,5.1473,121991.0
2026-03-03,180603,华夏大悦城商业REIT,buy,76500.0,4.8091,367896.9
2026-03-05,508048,外高REIT,buy,46938.0,3.7015,173738.77
2026-03-05,508060,万国REIT,sell,772100.0,4.5568,3518295.8
2026-03-05,508058,厦门安居,buy,298000.0,4.1094,1224588.2
2026-03-05,508056,普洛斯,buy,88800.0,3.345,297036.1
2026-03-05,508055,地产租住,buy,18200.0,3.6736,66859.1
2026-03-05,508066,苏交REIT,buy,23824.0,6.1426,146340.46
2026-03-05,508039,首农REIT,buy,28300.0,4.9998,141494.63
2026-03-05,508021,临港REIT,buy,19600.0,4.4307,86842.4
2026-03-05,508033,深高REIT,buy,14400.0,6.3414,91316.8
2026-03-05,508031,城投宽庭,sell,42700.0,3.8396,163949.7
2026-03-05,508028,国家电投,sell,80800.0,10.4491,844290.9
2026-03-05,508027,东吴苏园,buy,14400.0,2.8443,40958.3
2026-03-05,508026,电建清源,sell,322700.0,4.1024,1323841.3
2026-03-05,508022,津开产园,buy,27600.0,3.6106,99651.3
2026-03-05,508068,京保REIT,buy,131800.0,3.9891,525768.8
2026-03-05,508036,甬交REIT,buy,44400.0,8.9176,395939.7
2026-03-05,508069,南京交通,buy,44400.0,6.6038,293209.0
2026-03-05,508097,建邺REIT,buy,4000.0,2.8688,11475.1
2026-03-05,508078,易商仓储,buy,96700.0,2.8688,277412.5
2026-03-05,508099,中关村,buy,31622.0,1.9852,62775.14
2026-03-05,508098,京东仓储,buy,143316.0,3.5165,503974.99
2026-03-05,508017,金茂商业,sell,115600.0,3.9258,453823.3
2026-03-05,508096,京能国际,sell,28189.0,10.0105,282185.69
2026-03-05,508092,金隅智造,buy,15700.0,4.1414,65019.3
2026-03-05,508091,凯德商业,sell,27700.0,6.735,186558.4
2026-03-05,508090,外运REIT,buy,54100.0,4.2773,231402.81
2026-03-05,508089,特变REIT,sell,45000.0,4.9991,224958.0
2026-03-05,508088,东久REIT,buy,19000.0,3.9385,74831.2
2026-03-05,508087,济南能源,buy,26000.0,11.1493,289882.5
2026-03-05,508086,河北高速,buy,28100.0,4.998,140443.6
2026-03-05,508085,恒泰租住,buy,30400.0,3.6955,112342.59
2026-03-05,508084,九州通R,buy,84000.0,4.1527,348827.4
2026-03-05,508082,唯品奥莱,sell,66300.0,4.4459,294760.8
2026-03-05,508080,北京亦庄,buy,14500.0,3.8959,56490.0
2026-03-05,508077,华润有巢,buy,270600.0,2.8174,762391.2
2026-03-05,508016,华电REIT,sell,150729.0,4.3206,651245.28
2026-03-05,508018,中交REIT,buy,47048.0,5.5552,261362.96
2026-03-05,508011,物美消费,sell,12000.0,4.3741,52489.6
2026-03-05,180502,招商基金蛇口租赁住房REIT,buy,116900.0,3.6709,429125.2
2026-03-05,180501,红土创新深圳安居REIT,buy,290204.0,3.3881,983226.91
2026-03-05,180402,工银蒙能清洁能源REIT,sell,32200.0,7.0566,227223.0
2026-03-05,180401,鹏华深圳能源REIT,sell,38700.0,5.4731,211808.9
2026-03-05,180305,南方顺丰物流REIT,buy,171905.0,4.1837,719196.49
2026-03-05,180303,华泰宝湾物流REIT,buy,84190.0,4.3413,365496.96
2026-03-05,180302,华夏深国际REIT,buy,36300.0,2.9726,107906.5
2026-03-05,180601,华夏华润商业REIT,sell,78200.0,9.9927,781428.8
2026-03-05,180301,红土创新盐田港REIT,buy,75956.0,2.4262,184283.99
2026-03-05,180202,华夏越秀高速REIT,buy,28552.0,5.3213,151933.05
2026-03-05,180201,平安广州广河REIT,buy,26124.0,8.1048,211730.47
2026-03-05,180106,广发成都高投产业园REIT,buy,37100.0,3.4457,127834.8
2026-03-05,180105,易方达广开产园REIT,buy,48300.0,1.7415,84116.8
2026-03-05,180103,华夏和达高科REIT,buy,10500.0,2.1871,22964.7
2026-03-05,180102,华夏合肥高新REIT,buy,52500.0,1.5906,83504.4
2026-03-05,508015,明阳REIT,sell,24700.0,6.9229,170996.1
2026-03-05,180203,招商高速公路REIT,buy,62800.0,7.2378,454534.2
2026-03-05,180602,中金印力消费REIT,sell,96400.0,4.1875,403679.5
2026-03-05,180101,博时蛇口产园REIT,buy,51552.0,1.9727,101695.27
2026-03-05,180605,易方达华威市场REIT,sell,25700.0,5.0541,129891.6
2026-03-05,180603,华夏大悦城商业REIT,sell,73000.0,4.7414,346118.6
2026-03-05,508009,安徽交控,buy,48200.0,6.4641,311568.8
2026-03-05,508008,铁建REIT,buy,36484.0,8.4487,308243.27
2026-03-05,508007,山东高速,buy,11188.0,7.1469,79959.2
2026-03-05,508006,首创水务,buy,96478.0,3.6818,355213.33
2026-03-05,508005,首创奥莱,sell,71200.0,4.1198,293328.3
2026-03-05,508003,中金联东,buy,42200.0,3.9501,166696.0
2026-03-05,508010,重庆两江,buy,4700.0,3.1099,14616.5
2026-03-05,508001,浙江杭徽,buy,19004.0,5.6734,107816.48
2026-03-05,508000,张江REIT,buy,16600.0,2.5656,42589.4
2026-03-05,180901,南方润泽科技数据中心REIT,sell,515908.0,6.954,3587619.55
2026-03-05,180801,中航首钢绿能REIT,buy,77662.0,12.1086,940379.19
2026-03-05,180701,银华绍兴原水水利REIT,buy,243300.0,4.0339,981452.4
2026-03-05,180607,华夏中海商业REIT,sell,3300.0,5.9612,19672.1
2026-03-05,180606,中金中国绿发商业REIT,sell,29700.0,4.1462,123142.1
2026-03-05,508002,百联消费,sell,72800.0,3.3498,243865.0
2026-03-10,508066,苏交REIT,buy,20400.0,6.1246,124942.5
2026-03-10,508060,万国REIT,buy,44600.0,4.4693,199333.0
2026-03-10,508058,厦门安居,buy,139700.0,4.094,571935.12
2026-03-10,508056,普洛斯,buy,103100.0,3.3258,342890.5
2026-03-10,508055,地产租住,buy,57060.0,3.661,208893.86
2026-03-10,508048,外高REIT,buy,1700.0,3.6486,6202.7
2026-03-10,508039,首农REIT,buy,20600.0,4.9501,101971.1
2026-03-10,508031,城投宽庭,buy,126288.0,3.8218,482648.9
2026-03-10,508033,深高REIT,buy,11540.0,6.3732,73547.22
2026-03-10,508028,国家电投,buy,7602.0,10.521,79980.86
2026-03-10,508027,东吴苏园,buy,37393.0,2.8164,105314.54
2026-03-10,508026,电建清源,buy,26733.0,4.1093,109855.21
2026-03-10,508022,津开产园,buy,98800.0,3.5718,352891.9
2026-03-10,508068,京保REIT,buy,137200.0,3.959,543169.0
2026-03-10,508021,临港REIT,buy,64135.0,4.4085,282739.11
2026-03-10,508036,甬交REIT,buy,38700.0,8.8092,340914.2
2026-03-10,508069,南京交通,buy,50600.0,6.5251,330169.4
2026-03-10,508087,济南能源,buy,14000.0,11.1609,156253.2
2026-03-10,508078,易商仓储,buy,148300.0,2.8431,421631.4
2026-03-10,508018,中交REIT,buy,40731.0,5.5416,225713.72
2026-03-10,508099,中关村,buy,63306.0,1.9728,124890.48
2026-03-10,508098,京东仓储,buy,209500.0,3.4752,728046.5
2026-03-10,508097,建邺REIT,buy,122365.0,2.7506,336579.17
2026-03-10,508096,京能国际,buy,5800.0,10.0837,58485.5
2026-03-10,508092,金隅智造,buy,96484.0,4.0966,395258.94
2026-03-10,508091,凯德商业,buy,34400.0,6.7181,231101.6
2026-03-10,508090,外运REIT,buy,98400.0,4.3438,427428.0
2026-03-10,508089,特变REIT,buy,9200.0,4.9688,45713.4
2026-03-10,508088,东久REIT,buy,68000.0,3.9266,267008.5
2026-03-10,508086,河北高速,buy,23700.0,5.0539,119776.9
2026-03-10,508085,恒泰租住,buy,123300.0,3.6208,446448.37
2026-03-10,508084,九州通R,buy,143500.0,4.109,589643.3
2026-03-10,508082,唯品奥莱,buy,68776.0,4.445,305709.05
2026-03-10,508080,北京亦庄,buy,62900.0,3.8053,239354.71
2026-03-10,508077,华润有巢,buy,136200.0,2.813,383132.9
2026-03-10,508017,金茂商业,buy,242400.0,3.8463,932354.5
2026-03-10,180102,华夏合肥高新REIT,buy,41500.0,1.5648,64940.3
2026-03-10,508011,物美消费,buy,12800.0,4.3075,55136.4
2026-03-10,180502,招商基金蛇口租赁住房REIT,buy,247800.0,3.5869,888828.7
2026-03-10,180501,红土创新深圳安居REIT,buy,195000.0,3.4029,663560.23
2026-03-10,180402,工银蒙能清洁能源REIT,buy,5600.0,7.0689,39585.9
2026-03-10,180401,鹏华深圳能源REIT,buy,9900.0,5.4792,54243.8
2026-03-10,180303,华泰宝湾物流REIT,buy,113000.0,4.3275,489011.5
2026-03-10,180301,红土创新盐田港REIT,buy,88388.0,2.4372,215422.79
2026-03-10,180601,华夏华润商业REIT,buy,101000.0,10.0307,1013104.7
2026-03-10,180203,招商高速公路REIT,buy,33400.0,7.3157,244344.3
2026-03-10,180201,平安广州广河REIT,buy,26800.0,8.1085,217307.9
2026-03-10,180106,广发成都高投产业园REIT,buy,143400.0,3.3601,481838.5
2026-03-10,180105,易方达广开产园REIT,buy,77500.0,1.7385,134735.8
2026-03-10,180103,华夏和达高科REIT,buy,52000.0,2.1608,112362.5
2026-03-10,180101,博时蛇口产园REIT,buy,106824.0,1.9775,211240.88
2026-03-10,508015,明阳REIT,buy,5100.0,6.9023,35201.8
2026-03-10,180202,华夏越秀高速REIT,buy,20500.0,5.3596,109872.2
2026-03-10,180602,中金印力消费REIT,buy,119500.0,4.1794,499443.0
2026-03-10,180302,华夏深国际REIT,buy,9200.0,2.958,27213.6
2026-03-10,180605,易方达华威市场REIT,buy,44400.0,5.0839,225726.0
2026-03-10,508010,重庆两江,buy,20500.0,2.9698,60881.1
2026-03-10,180603,华夏大悦城商业REIT,buy,133600.0,4.6594,622502.3
2026-03-10,508008,铁建REIT,buy,24705.0,8.4519,208804.64
2026-03-10,508007,山东高速,buy,10800.0,7.1373,77083.2
2026-03-10,508006,首创水务,buy,118500.0,3.6805,436136.57
2026-03-10,508005,XD首创奥,buy,140200.0,4.0342,565598.8
2026-03-10,508003,中金联东,buy,100.0,3.997,399.7
2026-03-10,508002,百联消费,buy,101100.0,3.2967,333297.7
2026-03-10,508009,安徽交控,buy,65700.0,6.3946,420124.71
2026-03-10,508000,张江REIT,buy,56700.0,2.5513,144656.58
2026-03-10,180901,南方润泽科技数据中心REIT,buy,45800.0,6.9685,319155.6
2026-03-10,180801,中航首钢绿能REIT,buy,84439.0,12.1459,1025591.62
2026-03-10,180701,银华绍兴原水水利REIT,buy,284200.0,4.0153,1141161.1
2026-03-10,180607,华夏中海商业REIT,buy,19600.0,5.9112,115858.8
2026-03-10,180606,中金中国绿发商业REIT,buy,51700.0,4.1246,213239.3
2026-03-10,508001,浙江杭徽,buy,13400.0,5.6548,75773.7
2026-03-11,508066,苏交REIT,buy,2855.0,6.1788,17640.47
2026-03-11,508060,万国REIT,buy,4000.0,4.4861,17944.3
